EduID,Name,Main Category,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
40661,Cadd Centre,middleware-training-centres,0877 - 2229634,,,,,"Door No. 301 A,3rd Floor",K.T. Road,517501,tirupati,India,ap.tirupathi@caddcentre.ws,http://www.caddcentre.ws/centre_national.php?id=10,,,"Computer Networking Training , Content Management Software Training , Engineering Design Training , Enterprise Training , Microsoft Training , Middleware Training , Multimedia & Design Training , Oracle Training , Programming Languages Training , Project Management Certification Training , Software Tools Training , Web Technologies Training , Oracle BPM Training , Project Management Training , Oracle ADF Training , Basic Networking Training , Documentum Training , MS Certification Training , Oracle Fusion Middleware Training , Advanced Networking Training , Oracle OAF Training , Oracle Finance Training , .Net Training , Java & J2EE Training , Oracle Certification Training , Oracle UCM Training , Oracle 9i Training , Sun Certification Training , MS CIT Training , Oracle ASCP Training , MS Project Training , Oracle OCA Training , Oracle OTM Training , CorelDRAW Training , Oracle PL Training , Oracle SQL Training , Oracle OSB Training , Oracle RAC Training , Graphic Designing Training , Oracle Data Guard Training , Oracle Apps DBA Training , OPM Training , Oracle AIA Training , Oracle Business Intelligence Training , Unigraphic Software Training , ",,,"Graphic Designing Training , Java & J2EE Training , MS Certification Training , MS CIT Training , MS Project Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle Fusion Middleware Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , Project Management Training , Sun Certification Training , Unigraphic Software Training , "
40662,Total Solution Computer Education,middleware-training-centres,9948956446, 9032090874,,,,"Polt No. 10-398, Tilak Road",Doddapuram Street,560040,tirupati,India,totalsolutionsce@gmail.com,http://www.tsce.in,D. Dhamohar Reddy,Monday - Sunday: 8 AM - 9 PM,"Enterprise Training , Middleware Training , Programming Languages Training , SAP Training , Cloud Computing Training , Red Hat Cloud Training , Basic Networking Training , Advanced Networking Training , JBOSS Middleware Training , Juniper Certification Training , L2 & L3 Protocol Training , MCTS Training , N+ Certification Training , Web Logic Training , JMS Training , Java Beans Training , BEA Training , Socket Programming Training , WAP Training , Advanced JAVA Training , SAP Testing Training , Tally Training , ","Total Solution Computer Education, We are into Computer Networking Training deals with Basic Networking Training, Advanced Networking Training, Cloud Computing Training, JBOSS Training, Juniper Certification Training, L2 & L3 Protocol Training, MCTS Training, N Certification Training, Web Logic Training, JMS Training, Java Beans Training, BEA Training, Socket Programming Training, and WAP Training, SAP, Tally, Java. Contact us.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/3-14780003-a89a-4564-9e0a-9682886deaf3.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/4-0835795a-bc58-45e0-8bf5-c18b1e2e7c05.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5-b1bc609a-ee88-4f1e-b382-c884840fa280.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/6-a101eaf2-53fe-41c4-83aa-9eff92ca3253.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/7-5508ad66-9c55-4df7-a467-94757ffafa9f.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/3-14780003-a89a-4564-9e0a-9682886deaf3.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/4-0835795a-bc58-45e0-8bf5-c18b1e2e7c05.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5-b1bc609a-ee88-4f1e-b382-c884840fa280.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/6-a101eaf2-53fe-41c4-83aa-9eff92ca3253.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/7-5508ad66-9c55-4df7-a467-94757ffafa9f.jpg , ","JBOSS Middleware Training , JMS Training , Juniper Certification Training , L2 & L3 Protocol Training , MCTS Training , N+ Certification Training , Red Hat Cloud Training , SAP Testing Training , Socket Programming Training , Tally Training , WAP Training , Web Logic Training , "
40663,IIHT,oracle-training-centres,8880830077, 7204446557,,,,"1st FLOOR, A.V.R. COMPLEX, 536,",Balaji Colony,517502,tirupati,India,,,Mohan,Monday - Saturday: 10 AM - 6 PM,"Certification Courses Training , Computer Networking Training , Content Management Software Training , Database Training , Microsoft Training , Mobile Development Training , Networking & Cisco Training , Operating System Training , Oracle Training , Programming Languages Training , Software Tools Training , Web Technologies Training , Cloud Computing Training , CompTIA Training , Drupal CMS Training , MS Exchange Training , Red Hat Cloud Training , CompTIA A+ Training , CompTIA Security+ Training , Cloud Administration Training , C, C++ Training , AJAX Training , Basic Networking Training , MS Certification Training , MCSA Certification Training , Advanced Networking Training , ASP.Net Training , C Sharp (C#) Training , CCNP Certification Training , CompTIA Network+ Training , Linux Training , .Net Training , SharePoint Training , VMWare/Virtualisation Training , MCITP Certification Training , GIMS ACHNP Certification Training , Citrix Cloud Training , Java & J2EE Training , Mobile Application Development Training , Azure Cloud Training , Java Script Training , MCSE Certification Training , Juniper Certification Training , Windows 2008 Server Certification Training , Vmware Cloud Training , CCNA Certification Training , VB Script Training , MCTS Training , A+ Certification Training , N+ Certification Training , MS SCOM Training , Basic Language Training , PHP & MySQL Training , Exchange Server Certification Training , Microsoft Lync Server Training , "," Since 1993, IIHT has been forging ahead by provide IT Skill Training across the globe to individuals and corporate. Stay ahead of the world with the pioneers in IT training and talent development, IIHT. Our job specific curriculum is strategically designed to ensure better talent-industry engagement. The training environment is integrated with cutting-edge technology, advanced infrastructure, certified trainers and organised repositories, making the learning experience at par with the global IT standards. We are here to provide a 360* career guidance; we are here to polish IT & professional skills; we are here to prepare candidates for their dream job! IIHT courses are not merely technology-specific but role/ job specific. This ensures that the knowledge gained can be applied during job role and IIHT students are known to be placed in L2 jobs directly.  ",,"Advanced PHP Training , Advanced VBScript Training , Advanced Web Design Training , AJAX Training , AngularJS Training , ASP.Net Training , Azure Cloud Training , Basic Language Training , Basic Networking Training , Big Data Training , C Sharp (C#) Training , C, C++ Training , CCNA Certification Training , CCNP Certification Training , Citrix Cloud Training , Citrix Training , Cloud Administration Training , COBIT Certification Training , CompTIA A+ Training , CompTIA Network+ Training , CompTIA Security+ Training , CSS Training , Dreamweaver Training , Drupal CMS Training , Exchange Server Certification Training , GIMS ACHNP Certification Training , HADOOP Training , HTML Training , Java & J2EE Training , Java Script Training , JQuery Training , JSP Training , Juniper Certification Training , Linux Training , MCITP Certification Training , MCSA Certification Training , MCSE Certification Training , MCTS Training , Microsoft Lync Server Training , Mobile Application Development Training , MS Certification Training , MS Exchange Training , MS SCOM Training , N+ Certification Training , Oracle Identity Manager Training , PHP & MySQL Training , Red Hat Cloud Training , SharePoint Training , Software Engineering with UML Training , Spring Training , Struts Training , VB Script Training , Vmware Cloud Training , VMWare/Virtualisation Training , WCF & WPF & WWF Training , Web Development Training , Windows 2008 Server Certification Training , Word Press Training , "
40664,Cadd Centre,oracle-training-centres,0877 - 2229634,,,,,"Door No. 301 A,3rd Floor",K.T. Road,517501,tirupati,India,ap.tirupathi@caddcentre.ws,http://www.caddcentre.ws/centre_national.php?id=10,,,"Computer Networking Training , Content Management Software Training , Engineering Design Training , Enterprise Training , Microsoft Training , Middleware Training , Multimedia & Design Training , Oracle Training , Programming Languages Training , Project Management Certification Training , Software Tools Training , Web Technologies Training , Oracle BPM Training , Project Management Training , Oracle ADF Training , Basic Networking Training , Documentum Training , MS Certification Training , Oracle Fusion Middleware Training , Advanced Networking Training , Oracle OAF Training , Oracle Finance Training , .Net Training , Java & J2EE Training , Oracle Certification Training , Oracle UCM Training , Oracle 9i Training , Sun Certification Training , MS CIT Training , Oracle ASCP Training , MS Project Training , Oracle OCA Training , Oracle OTM Training , CorelDRAW Training , Oracle PL Training , Oracle SQL Training , Oracle OSB Training , Oracle RAC Training , Graphic Designing Training , Oracle Data Guard Training , Oracle Apps DBA Training , OPM Training , Oracle AIA Training , Oracle Business Intelligence Training , Unigraphic Software Training , ",,,"Graphic Designing Training , Java & J2EE Training , MS Certification Training , MS CIT Training , MS Project Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle Fusion Middleware Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , Project Management Training , Sun Certification Training , Unigraphic Software Training , "
40665,BDPS Software Ltd.,oracle-training-centres,0877 - 2261993,,,,,"Shop No. 1, 2nd Floor",Prakasam Road,517501,tirupati,India,,,Prakash,Monday - Saturday: 9.30 AM - 6 PM,"Engineering Design Training , Enterprise Training , Hardware Training , Networking & Cisco Training , Oracle Training , Programming Languages Training , Software Tools Training , Software Testing Training , Web Technologies Training , Basic Software Testing Training , Web Designing Training , C, C++ Training , Basic Networking Training , MS Office Training , Embedded Systems Training , .Net Training , Java & J2EE Training , Oracle Certification Training , CCNA Certification Training , CAD & CAM Training , PHP & MySQL Training , ",,,"CCNA Certification Training , Embedded Systems Training , Java & J2EE Training , MS Office Training , Oracle Certification Training , PHP & MySQL Training , Web Designing Training , "
40666,VS Technologies Computer Education,oracle-training-centres,9848532709,,,,,Shop No. 120,Prakasam Road,517501,tirupati,India,,,Purushottam,Monday - Saturday: 9.30 AM - 6 PM,"Engineering Design Training , Enterprise Training , Hardware Training , Multimedia & Design Training , Networking & Cisco Training , Oracle Training , Programming Languages Training , Software Testing Training , Web Technologies Training , Basic Software Testing Training , Web Designing Training , Basic Networking Training , C, C++ Training , Embedded Systems Training , .Net Training , Oracle Certification Training , Java & J2EE Training , CCNA Certification Training , CAD & CAM Training , PHP & MySQL Training , Multimedia & Animation Training , ",,,"CCNA Certification Training , Embedded Systems Training , Java & J2EE Training , Multimedia & Animation Training , Oracle Certification Training , PHP & MySQL Training , Web Designing Training , "
40667,IIHT,mobile-training-courses,8880830077, 7204446557,,,,"1st FLOOR, A.V.R. COMPLEX, 536,",Balaji Colony,517502,tirupati,India,,,Mohan,Monday - Saturday: 10 AM - 6 PM,"Certification Courses Training , Computer Networking Training , Content Management Software Training , Database Training , Microsoft Training , Mobile Development Training , Networking & Cisco Training , Operating System Training , Oracle Training , Programming Languages Training , Software Tools Training , Web Technologies Training , Cloud Computing Training , CompTIA Training , Drupal CMS Training , MS Exchange Training , Red Hat Cloud Training , CompTIA A+ Training , CompTIA Security+ Training , Cloud Administration Training , C, C++ Training , AJAX Training , Basic Networking Training , MS Certification Training , MCSA Certification Training , Advanced Networking Training , ASP.Net Training , C Sharp (C#) Training , CCNP Certification Training , CompTIA Network+ Training , Linux Training , .Net Training , SharePoint Training , VMWare/Virtualisation Training , MCITP Certification Training , GIMS ACHNP Certification Training , Citrix Cloud Training , Java & J2EE Training , Mobile Application Development Training , Azure Cloud Training , Java Script Training , MCSE Certification Training , Juniper Certification Training , Windows 2008 Server Certification Training , Vmware Cloud Training , CCNA Certification Training , VB Script Training , MCTS Training , A+ Certification Training , N+ Certification Training , MS SCOM Training , Basic Language Training , PHP & MySQL Training , Exchange Server Certification Training , Microsoft Lync Server Training , "," Since 1993, IIHT has been forging ahead by provide IT Skill Training across the globe to individuals and corporate. Stay ahead of the world with the pioneers in IT training and talent development, IIHT. Our job specific curriculum is strategically designed to ensure better talent-industry engagement. The training environment is integrated with cutting-edge technology, advanced infrastructure, certified trainers and organised repositories, making the learning experience at par with the global IT standards. We are here to provide a 360* career guidance; we are here to polish IT & professional skills; we are here to prepare candidates for their dream job! IIHT courses are not merely technology-specific but role/ job specific. This ensures that the knowledge gained can be applied during job role and IIHT students are known to be placed in L2 jobs directly.  ",,"Advanced PHP Training , Advanced VBScript Training , Advanced Web Design Training , AJAX Training , AngularJS Training , ASP.Net Training , Azure Cloud Training , Basic Language Training , Basic Networking Training , Big Data Training , C Sharp (C#) Training , C, C++ Training , CCNA Certification Training , CCNP Certification Training , Citrix Cloud Training , Citrix Training , Cloud Administration Training , COBIT Certification Training , CompTIA A+ Training , CompTIA Network+ Training , CompTIA Security+ Training , CSS Training , Dreamweaver Training , Drupal CMS Training , Exchange Server Certification Training , GIMS ACHNP Certification Training , HADOOP Training , HTML Training , Java & J2EE Training , Java Script Training , JQuery Training , JSP Training , Juniper Certification Training , Linux Training , MCITP Certification Training , MCSA Certification Training , MCSE Certification Training , MCTS Training , Microsoft Lync Server Training , Mobile Application Development Training , MS Certification Training , MS Exchange Training , MS SCOM Training , N+ Certification Training , Oracle Identity Manager Training , PHP & MySQL Training , Red Hat Cloud Training , SharePoint Training , Software Engineering with UML Training , Spring Training , Struts Training , VB Script Training , Vmware Cloud Training , VMWare/Virtualisation Training , WCF & WPF & WWF Training , Web Development Training , Windows 2008 Server Certification Training , Word Press Training , "
40668,Solvent Soft Tech Services,mobile-training-courses,9966098733, 8142746566,,,,"No. 8-211, 1st Floor",New Balaji Colony,517501,tirupati,India,rammpharm06@gmail.com,,N. Rama Krishna Reddy,Monday - Saturday: 7 AM - 8 PM,"Computer Networking Training , Enterprise Training , Mobile Development Training , Programming Languages Training , Web Technologies Training , SAP Training , Cloud Computing Training , Cognos Certification Training , Android Application Development Training , Red Hat Cloud Training , C, C++ Training , Hyperion Training , MS BI SSIS Training , SAP ABAP Training , MS BI SSAS Training , .Net Training , Java & J2EE Training , MS BI SSRS Training , SAP BI Training , SAP BO Training , OBIEE Certification Training , Java Script Training , JSF Training , TM1 Data Integrator Training , Websphere (Portal, MQ & MB) Training , MicroStrategy Training , Tableau Training , QlikView Developer Training , SAP HR Training , Value Stream Mapping Training , QlikView Designer Training , Web 2.0 Training , Base SAS Training , HTML Training , SAP IS Oil & Gas Training , SAP IS Utilities Training , SAP FSCM Training , SAP BPC Training , SAP HANA Training , SAP Testing Training , SAP Technical Modules Training , SAP IS Banking Training , SAP Real Estate Training , SAP EWM Training , SAP EHS Training , SAP IS Retail Training , SAP GTS Training , SAP BODS Training , ","Solvent Soft Tech Services hold over 4 years of experience in the industry and possess eminent professionals who can provide you with the best coaching. We shall stick on to deadlines and deliver prompt services to you. At Solvent Soft Tech Services we provide courses such as .Net, Java, Android Application, C, C++, Tally, SAP ABAP, SAP BO, SAP BI, SAP HR, SAS Training, Cloud Computing, Web 2.0 Programming Training, Java Script Training, JSF Training and HTML Training. Feel free to contact us.  ",,"C, C++ Training , HTML Training , Hyperion Training , Java & J2EE Training , Java Script Training , MicroStrategy Training , MS BI SSAS Training , MS BI SSIS Training , MS BI SSRS Training , OBIEE Certification Training , QlikView Designer Training , QlikView Developer Training , Red Hat Cloud Training , SAP ABAP Training , SAP BI Training , SAP BO Training , SAP BODS Training , SAP BPC Training , SAP EHS Training , SAP EWM Training , SAP FSCM Training , SAP GTS Training , SAP HANA Training , SAP HR Training , SAP IS Banking Training , SAP IS Oil & Gas Training , SAP IS Retail Training , SAP IS Utilities Training , SAP Real Estate Training , SAP Technical Modules Training , SAP Testing Training , Tableau Training , TM1 Data Integrator Training , Value Stream Mapping Training , Web 2.0 Training , Websphere (Portal, MQ & MB) Training , "
40669,IIHT,operating-system-training-centres,8880830077, 7204446557,,,,"1st FLOOR, A.V.R. COMPLEX, 536,",Balaji Colony,517502,tirupati,India,,,Mohan,Monday - Saturday: 10 AM - 6 PM,"Certification Courses Training , Computer Networking Training , Content Management Software Training , Database Training , Microsoft Training , Mobile Development Training , Networking & Cisco Training , Operating System Training , Oracle Training , Programming Languages Training , Software Tools Training , Web Technologies Training , Cloud Computing Training , CompTIA Training , Drupal CMS Training , MS Exchange Training , Red Hat Cloud Training , CompTIA A+ Training , CompTIA Security+ Training , Cloud Administration Training , C, C++ Training , AJAX Training , Basic Networking Training , MS Certification Training , MCSA Certification Training , Advanced Networking Training , ASP.Net Training , C Sharp (C#) Training , CCNP Certification Training , CompTIA Network+ Training , Linux Training , .Net Training , SharePoint Training , VMWare/Virtualisation Training , MCITP Certification Training , GIMS ACHNP Certification Training , Citrix Cloud Training , Java & J2EE Training , Mobile Application Development Training , Azure Cloud Training , Java Script Training , MCSE Certification Training , Juniper Certification Training , Windows 2008 Server Certification Training , Vmware Cloud Training , CCNA Certification Training , VB Script Training , MCTS Training , A+ Certification Training , N+ Certification Training , MS SCOM Training , Basic Language Training , PHP & MySQL Training , Exchange Server Certification Training , Microsoft Lync Server Training , "," Since 1993, IIHT has been forging ahead by provide IT Skill Training across the globe to individuals and corporate. Stay ahead of the world with the pioneers in IT training and talent development, IIHT. Our job specific curriculum is strategically designed to ensure better talent-industry engagement. The training environment is integrated with cutting-edge technology, advanced infrastructure, certified trainers and organised repositories, making the learning experience at par with the global IT standards. We are here to provide a 360* career guidance; we are here to polish IT & professional skills; we are here to prepare candidates for their dream job! IIHT courses are not merely technology-specific but role/ job specific. This ensures that the knowledge gained can be applied during job role and IIHT students are known to be placed in L2 jobs directly.  ",,"Advanced PHP Training , Advanced VBScript Training , Advanced Web Design Training , AJAX Training , AngularJS Training , ASP.Net Training , Azure Cloud Training , Basic Language Training , Basic Networking Training , Big Data Training , C Sharp (C#) Training , C, C++ Training , CCNA Certification Training , CCNP Certification Training , Citrix Cloud Training , Citrix Training , Cloud Administration Training , COBIT Certification Training , CompTIA A+ Training , CompTIA Network+ Training , CompTIA Security+ Training , CSS Training , Dreamweaver Training , Drupal CMS Training , Exchange Server Certification Training , GIMS ACHNP Certification Training , HADOOP Training , HTML Training , Java & J2EE Training , Java Script Training , JQuery Training , JSP Training , Juniper Certification Training , Linux Training , MCITP Certification Training , MCSA Certification Training , MCSE Certification Training , MCTS Training , Microsoft Lync Server Training , Mobile Application Development Training , MS Certification Training , MS Exchange Training , MS SCOM Training , N+ Certification Training , Oracle Identity Manager Training , PHP & MySQL Training , Red Hat Cloud Training , SharePoint Training , Software Engineering with UML Training , Spring Training , Struts Training , VB Script Training , Vmware Cloud Training , VMWare/Virtualisation Training , WCF & WPF & WWF Training , Web Development Training , Windows 2008 Server Certification Training , Word Press Training , "
40670,Cadd Centre,project-management-certification-training,0877 - 2229634,,,,,"Door No. 301 A,3rd Floor",K.T. Road,517501,tirupati,India,ap.tirupathi@caddcentre.ws,http://www.caddcentre.ws/centre_national.php?id=10,,,"Computer Networking Training , Content Management Software Training , Engineering Design Training , Enterprise Training , Microsoft Training , Middleware Training , Multimedia & Design Training , Oracle Training , Programming Languages Training , Project Management Certification Training , Software Tools Training , Web Technologies Training , Oracle BPM Training , Project Management Training , Oracle ADF Training , Basic Networking Training , Documentum Training , MS Certification Training , Oracle Fusion Middleware Training , Advanced Networking Training , Oracle OAF Training , Oracle Finance Training , .Net Training , Java & J2EE Training , Oracle Certification Training , Oracle UCM Training , Oracle 9i Training , Sun Certification Training , MS CIT Training , Oracle ASCP Training , MS Project Training , Oracle OCA Training , Oracle OTM Training , CorelDRAW Training , Oracle PL Training , Oracle SQL Training , Oracle OSB Training , Oracle RAC Training , Graphic Designing Training , Oracle Data Guard Training , Oracle Apps DBA Training , OPM Training , Oracle AIA Training , Oracle Business Intelligence Training , Unigraphic Software Training , ",,,"Graphic Designing Training , Java & J2EE Training , MS Certification Training , MS CIT Training , MS Project Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle Fusion Middleware Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , Project Management Training , Sun Certification Training , Unigraphic Software Training , "
40671,IIHT,programming-languages-training-centres,8880830077, 7204446557,,,,"1st FLOOR, A.V.R. COMPLEX, 536,",Balaji Colony,517502,tirupati,India,,,Mohan,Monday - Saturday: 10 AM - 6 PM,"Certification Courses Training , Computer Networking Training , Content Management Software Training , Database Training , Microsoft Training , Mobile Development Training , Networking & Cisco Training , Operating System Training , Oracle Training , Programming Languages Training , Software Tools Training , Web Technologies Training , Cloud Computing Training , CompTIA Training , Drupal CMS Training , MS Exchange Training , Red Hat Cloud Training , CompTIA A+ Training , CompTIA Security+ Training , Cloud Administration Training , C, C++ Training , AJAX Training , Basic Networking Training , MS Certification Training , MCSA Certification Training , Advanced Networking Training , ASP.Net Training , C Sharp (C#) Training , CCNP Certification Training , CompTIA Network+ Training , Linux Training , .Net Training , SharePoint Training , VMWare/Virtualisation Training , MCITP Certification Training , GIMS ACHNP Certification Training , Citrix Cloud Training , Java & J2EE Training , Mobile Application Development Training , Azure Cloud Training , Java Script Training , MCSE Certification Training , Juniper Certification Training , Windows 2008 Server Certification Training , Vmware Cloud Training , CCNA Certification Training , VB Script Training , MCTS Training , A+ Certification Training , N+ Certification Training , MS SCOM Training , Basic Language Training , PHP & MySQL Training , Exchange Server Certification Training , Microsoft Lync Server Training , "," Since 1993, IIHT has been forging ahead by provide IT Skill Training across the globe to individuals and corporate. Stay ahead of the world with the pioneers in IT training and talent development, IIHT. Our job specific curriculum is strategically designed to ensure better talent-industry engagement. The training environment is integrated with cutting-edge technology, advanced infrastructure, certified trainers and organised repositories, making the learning experience at par with the global IT standards. We are here to provide a 360* career guidance; we are here to polish IT & professional skills; we are here to prepare candidates for their dream job! IIHT courses are not merely technology-specific but role/ job specific. This ensures that the knowledge gained can be applied during job role and IIHT students are known to be placed in L2 jobs directly.  ",,"Advanced PHP Training , Advanced VBScript Training , Advanced Web Design Training , AJAX Training , AngularJS Training , ASP.Net Training , Azure Cloud Training , Basic Language Training , Basic Networking Training , Big Data Training , C Sharp (C#) Training , C, C++ Training , CCNA Certification Training , CCNP Certification Training , Citrix Cloud Training , Citrix Training , Cloud Administration Training , COBIT Certification Training , CompTIA A+ Training , CompTIA Network+ Training , CompTIA Security+ Training , CSS Training , Dreamweaver Training , Drupal CMS Training , Exchange Server Certification Training , GIMS ACHNP Certification Training , HADOOP Training , HTML Training , Java & J2EE Training , Java Script Training , JQuery Training , JSP Training , Juniper Certification Training , Linux Training , MCITP Certification Training , MCSA Certification Training , MCSE Certification Training , MCTS Training , Microsoft Lync Server Training , Mobile Application Development Training , MS Certification Training , MS Exchange Training , MS SCOM Training , N+ Certification Training , Oracle Identity Manager Training , PHP & MySQL Training , Red Hat Cloud Training , SharePoint Training , Software Engineering with UML Training , Spring Training , Struts Training , VB Script Training , Vmware Cloud Training , VMWare/Virtualisation Training , WCF & WPF & WWF Training , Web Development Training , Windows 2008 Server Certification Training , Word Press Training , "
40672,Balaji Computers,programming-languages-training-centres,9492379648, 8466045019,,,,"Plot no:4001,tarakaramanagar,karakambadhi",,,tirupati,India,,,Balaji,Monday - Sunday: 9 PM - 8 PM,"Programming Languages Training , Desktop Repair & Services , Laptop Repair & Services , Basic Language Training , Computer AMC Services , ",,,"Assembled Computers Service , Authorized laptop Service Centre , Computer Hardware AMC Services , Computer Software Installation , Computer Virus Repair , Dvd Data Recovery , Firewall Installation , Image Data Recovery , Laptop Adapter Repair , Laptop Data Recovery , Network Software Installation , "
40673,Cadd Centre,programming-languages-training-centres,0877 - 2229634,,,,,"Door No. 301 A,3rd Floor",K.T. Road,517501,tirupati,India,ap.tirupathi@caddcentre.ws,http://www.caddcentre.ws/centre_national.php?id=10,,,"Computer Networking Training , Content Management Software Training , Engineering Design Training , Enterprise Training , Microsoft Training , Middleware Training , Multimedia & Design Training , Oracle Training , Programming Languages Training , Project Management Certification Training , Software Tools Training , Web Technologies Training , Oracle BPM Training , Project Management Training , Oracle ADF Training , Basic Networking Training , Documentum Training , MS Certification Training , Oracle Fusion Middleware Training , Advanced Networking Training , Oracle OAF Training , Oracle Finance Training , .Net Training , Java & J2EE Training , Oracle Certification Training , Oracle UCM Training , Oracle 9i Training , Sun Certification Training , MS CIT Training , Oracle ASCP Training , MS Project Training , Oracle OCA Training , Oracle OTM Training , CorelDRAW Training , Oracle PL Training , Oracle SQL Training , Oracle OSB Training , Oracle RAC Training , Graphic Designing Training , Oracle Data Guard Training , Oracle Apps DBA Training , OPM Training , Oracle AIA Training , Oracle Business Intelligence Training , Unigraphic Software Training , ",,,"Graphic Designing Training , Java & J2EE Training , MS Certification Training , MS CIT Training , MS Project Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle Fusion Middleware Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , Project Management Training , Sun Certification Training , Unigraphic Software Training , "
40674,Solvent Soft Tech Services,programming-languages-training-centres,9966098733, 8142746566,,,,"No. 8-211, 1st Floor",New Balaji Colony,517501,tirupati,India,rammpharm06@gmail.com,,N. Rama Krishna Reddy,Monday - Saturday: 7 AM - 8 PM,"Computer Networking Training , Enterprise Training , Mobile Development Training , Programming Languages Training , Web Technologies Training , SAP Training , Cloud Computing Training , Cognos Certification Training , Android Application Development Training , Red Hat Cloud Training , C, C++ Training , Hyperion Training , MS BI SSIS Training , SAP ABAP Training , MS BI SSAS Training , .Net Training , Java & J2EE Training , MS BI SSRS Training , SAP BI Training , SAP BO Training , OBIEE Certification Training , Java Script Training , JSF Training , TM1 Data Integrator Training , Websphere (Portal, MQ & MB) Training , MicroStrategy Training , Tableau Training , QlikView Developer Training , SAP HR Training , Value Stream Mapping Training , QlikView Designer Training , Web 2.0 Training , Base SAS Training , HTML Training , SAP IS Oil & Gas Training , SAP IS Utilities Training , SAP FSCM Training , SAP BPC Training , SAP HANA Training , SAP Testing Training , SAP Technical Modules Training , SAP IS Banking Training , SAP Real Estate Training , SAP EWM Training , SAP EHS Training , SAP IS Retail Training , SAP GTS Training , SAP BODS Training , ","Solvent Soft Tech Services hold over 4 years of experience in the industry and possess eminent professionals who can provide you with the best coaching. We shall stick on to deadlines and deliver prompt services to you. At Solvent Soft Tech Services we provide courses such as .Net, Java, Android Application, C, C++, Tally, SAP ABAP, SAP BO, SAP BI, SAP HR, SAS Training, Cloud Computing, Web 2.0 Programming Training, Java Script Training, JSF Training and HTML Training. Feel free to contact us.  ",,"C, C++ Training , HTML Training , Hyperion Training , Java & J2EE Training , Java Script Training , MicroStrategy Training , MS BI SSAS Training , MS BI SSIS Training , MS BI SSRS Training , OBIEE Certification Training , QlikView Designer Training , QlikView Developer Training , Red Hat Cloud Training , SAP ABAP Training , SAP BI Training , SAP BO Training , SAP BODS Training , SAP BPC Training , SAP EHS Training , SAP EWM Training , SAP FSCM Training , SAP GTS Training , SAP HANA Training , SAP HR Training , SAP IS Banking Training , SAP IS Oil & Gas Training , SAP IS Retail Training , SAP IS Utilities Training , SAP Real Estate Training , SAP Technical Modules Training , SAP Testing Training , Tableau Training , TM1 Data Integrator Training , Value Stream Mapping Training , Web 2.0 Training , Websphere (Portal, MQ & MB) Training , "
