EduID,Name,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
169699,Tankarya Classes,9825223223,,,,,,Shankar Tekri,361001,jamnagar,India,,,,,,,,
169700,Sonigra Group Coaching Classes,0288 - 2673263,,,,,,Main Road,361005,jamnagar,India,,,,,,,,
169701,Darsan English Classes,0288 - 2755819,,,,,#4/4,Patel Colony,361001,jamnagar,India,,,,,,,,
169702,Gnandeep Technical Classes,0288 - 2444225,,,,,"#212, Shop #1/3",Patel Colony,361001,jamnagar,India,,,,,,,,
169703,Shah Type Class,0288 - 2674173,,,,,#A/21,Patel Colony,361008,jamnagar,India,,,,,,,,
169704,Joshi Group Coaching,0288 - 2563751,,,,,#J-15,Ranjit Nagar,380000,jamnagar,India,,,,,,,,
169705,Amber Electricals,0288 - 2672014,,,,,,Kishan Park Society,361005,jamnagar,India,,,Rajnbhai Nanda,,"Dance Classes , Home Electronics & Appliances Dealers , Musical Instruments , Coaching & Tuitions , Job Training , ",,,
169706,Pithadia Shivan Class,0288 - 2559646,,,,,,Digvijay Plot,361005,jamnagar,India,,,Pravin Bhai,,,,,
169707,Jayshri & Party,0288 - 2679526,,,,,,Pancheshwar Chowk,361001,jamnagar,India,,,Batuk Dave,,"Orchestra & Music Organisers , Coaching & Tuitions , Job Training , ",,,
169708,Polytune,0288 - 2678369,,,,,,Bedi Gate,361001,jamnagar,India,,,Nandan Bhai,,"Orchestra & Music Organisers , Coaching & Tuitions , Job Training , ",,,
169709,Joshi Group Coaching,0288 - 2563751,,,,,#J-15,Ranjit Nagar,380000,jamnagar,India,,,,,,,,
169710,Amber Electricals,0288 - 2672014,,,,,,Kishan Park Society,361005,jamnagar,India,,,Rajnbhai Nanda,,"Dance Classes , Home Electronics & Appliances Dealers , Musical Instruments , Coaching & Tuitions , Job Training , ",,,
169711,Pithadia Shivan Class,0288 - 2559646,,,,,,Digvijay Plot,361005,jamnagar,India,,,Pravin Bhai,,,,,
169712,Jayshri & Party,0288 - 2679526,,,,,,Pancheshwar Chowk,361001,jamnagar,India,,,Batuk Dave,,"Orchestra & Music Organisers , Coaching & Tuitions , Job Training , ",,,
169713,Polytune,0288 - 2678369,,,,,,Bedi Gate,361001,jamnagar,India,,,Nandan Bhai,,"Orchestra & Music Organisers , Coaching & Tuitions , Job Training , ",,,
169714,Mehta Classes,0288 - 2670098,,,,,,Bedi Gate,361001,jamnagar,India,,,Vimal Mehta,,,,,
169715,Tej Tutorials,0288 - 2556567,,,,,,Digvijay Plot,361005,jamnagar,India,,,Devang Shah,,,,,
169716,Sukh Sagor Institute,0288 - 2671362, 9099079099, 9909990079,,,Shop #40A,Jam Nagar,361008,jamnagar,India,,,Bhavesh,,"College Tuitions for Accounts, Finance, Statistics , Chartered Accountant Coaching , MBA & BBA Coaching , Chartered Financial Analyst (CFA) Coaching , ",,,
169717,IMS Test Prep,0288 - 6452046,,,,,No. 304/305,,,jamnagar,India,jamnagar@imsindia.com,http://www.imsindia.com,,,"CAT Coaching , GRE Coaching , SAT Coaching , Banking Tuitions , GMAT Coaching , ",,,
169718,Intraword,0265 - 3067199, 0265 - 3074883, 9016527086, 9723815238,,"No. 136, VIP Road",Karelibaug,390018,jamnagar,India,info@intraword.com,http://www.intraword.com,Vikash Jha,Monday - Sunday: 8.30 AM - 8 PM,"Translators & Interpreters , Spoken English Classes , German Language Translators , Spanish Language Translators , French Language Translators , Italian Language Translators , Chinese Language Translators , Japanese Language Translators , Russian Translators , Tamil Language Translators , Portuguese Language Translators , Korean Language Translators , Dutch Language Translators , Malaysian Language Translators , IELTS Coaching , English Language Translators , Hindi Language Translators , Arabic Language Translators , Marathi Translators , Sanskrit Translations , Gujarati Language Translators , Oriya Language Translators , Nepali Language Translators , Bengali Language Translators , Urdu Language Translators , Malayalam Language Translators , Telugu Language Translators , Punjabi Language Translators , Kannada Language Translators , ","Intraword, a comprehensive language services provider company, is specialized in various aspects of language services like Foreign language training, translation, interpretation, English and soft skill training and Market research. With unique and innovative services coupled with dynamic and dedicated team, we at Intraword aimed to help every individual and corporate organization to develop their language skill and personality.We offer enormous services like foreign language training, Translation, Interpretation, soft skill training and market research to enhance your skill to achieve great height in career or to improve business expansion. Knowing more language and outstanding personal skill can bring infinite opportunity to start or advancement of your present career.Owing to long years of experience, perfect hiring of instructor, their dedication, we offers competent and professional language training along with translation, interpreter, soft skill training and market research services to our learners. The atmosphere at Intraword is absolutely relaxing, calming and work oriented. Our sincere, motivated and talented instructors put their every feasible effort to teach their learner in an exceptional way. They have come from varied background whose experience is channeled into conferring innovative and excellent services.In our foreign language training programs, students develop their skills in listening, speaking, reading and writing in their language of choice in a proficient manner. We serve language training and interpreter services for all popular international languages like French, Chinese, German, Italian, Spanish, Portuguese and etc.Translation services in Vadodara are designed for all International and regional languages. This engages the learners in the global exchange of ideas and facilitates intercultural communication.Besides offering complete banquet of language services, we also offer soft skill services in order to improve your personality building. Personality development is an important to enhance your talent to face the world of challenge.Our soft skill training programs includes services like Personality Development, Self Development, Anger Management, Self Confidence, Communication skill, Conflict resolution, Thinking & problem solving skill, Leadership skills, Time Management, and many more. Another service of Market research has also been added to our organization to offer authentic and accurate research services to the organization.  ","http://yellowpages.sulekha.com/photos/2938603/Image1.jpg , http://yellowpages.sulekha.com/photos/2938603/Image2.jpg , http://yellowpages.sulekha.com/photos/2938603/Image3.jpg , http://yellowpages.sulekha.com/photos/2938603/Image4.jpg , http://yellowpages.sulekha.com/photos/2938603/Image5.jpg , http://yellowpages.sulekha.com/photos/2938603/Image1.jpg , http://yellowpages.sulekha.com/photos/2938603/Image2.jpg , http://yellowpages.sulekha.com/photos/2938603/Image3.jpg , http://yellowpages.sulekha.com/photos/2938603/Image4.jpg , http://yellowpages.sulekha.com/photos/2938603/Image5.jpg , ","French Language Translators , German Language Translators , Gujarati Language Translators , Hindi Language Translators , IELTS Coaching , Italian Language Translators , Japanese Language Translators , Kannada Language Translators , Korean Language Translators , Malayalam Language Translators , Malaysian Language Translators , Marathi Translators , Nepali Language Translators , Oriya Language Translators , Portuguese Language Translators , Punjabi Language Translators , Russian Translators , Sanskrit Translations , Spanish Language Translators , Spoken English Classes , Tamil Language Translators , Telugu Language Translators , Urdu Language Translators , "
169719,Career Line Education Foundation,079309 28277,,,,,"2nd Floor, Sadbhav Building",Drive-In Road,380052,jamnagar,India,info@careerline.org,http://www.careerline.org,Bhavin Thakar,Monday - Saturday: 10 AM - 7 PM,"Coaching & Tuitions , Overseas Engineering Education Consultants , USA Education Consultants , UK Education Consultants , Australia Education Consultants , Canada Education Consultants , New Zealand Education Consultants , Overseas MBA Education Consultants , Overseas Medical Education Consultants , Foreign Languages Coaching , GRE Coaching , SAT Coaching , IELTS Coaching , TOEFL Coaching , ","We are an international education advising organization, involved in placing students in prestigious colleges and universities across the globe. Backed by a strong knowledge and skill base, earned in more than a decade of established achievements, we provide a wide range of services to students looking for dream educational and career options abroad.
Careerline head office is positioned in one of the most posh areas of Ahmedabad city - an educational hub located in Western India. We occupy a complete space of 1200 sq.ft area with a team of dedicated staff looking after the operations.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1-cd55fecc-0404-4e8b-85bc-b97e7ab1e5ad.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5-ae1a499c-8710-4b08-a7b5-91b4229d5ab1.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/6-3d1e5d24-2308-4940-a9c3-44fdb382f5ee.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/7-24258313-00db-4cdd-a1bb-29b4fbe05429.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/9-a807bc52-7e90-435a-abb5-0bb8a44ca161.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1-cd55fecc-0404-4e8b-85bc-b97e7ab1e5ad.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5-ae1a499c-8710-4b08-a7b5-91b4229d5ab1.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/6-3d1e5d24-2308-4940-a9c3-44fdb382f5ee.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/7-24258313-00db-4cdd-a1bb-29b4fbe05429.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/9-a807bc52-7e90-435a-abb5-0bb8a44ca161.png , ","Australia Education Consultants , Canada Education Consultants , Classroom Tuitions , Daily Classes , Evening Classes , Overseas MBA Education Consultants , Overseas Medical Education Consultants , SAT Coaching , TOEFL Coaching , UK Education Consultants , USA Education Consultants , "
169720,Endeavor Careers Pvt. Ltd.,0512 - 6452233, 9033725821, 8808017100,,,"117/H1/365, 1st Floor, Pandunagar",Kakadeo,208025,jamnagar,India,info@endeavorcareers.com,http://www.endeavorcareers.com,Sharat Chandra,Monday - Sunday: 9.30 AM - 8 PM,"Law Entrance Coaching , CLAT Entrance Coaching , Common Management Aptitude Test (CMAT) Coaching , CAT Coaching , B.B.A. Entrance Coaching , GRE Coaching , MBA & BBA Coaching , TOEFL Coaching , GMAT Coaching , Placement Training , Aptitude Training , Online Test Series for Exam , Online CAT Preparation Coaching , XAT Entrance Coaching , ","Endeavor Careers Pvt. Ltd. an Ahmedabad based National Test Prep player established in 2004, is the fastest growing education services brand in India focused on delivering classroom and web-based education, counseling, creating educational content and developing software for testing and assessment, catering mainly to the high school and college segments.We specialize in imparting quality and result oriented training for Indian as well as Foreign entrance examinations like CAT, CMAT, MH-CET, GRE, GMAT, TOEFL, CLAT, BBA, Campus Recruitment Training, etc. We are headed by an experienced management team who are alumni from top B-Schools and have significant experience in test preparation and well supported by an experienced faculty team of around 100 people.We are proud of our state of art infrastructure, which includes large classrooms, fully equipped library, online testing lab, audio/visual training facility and dedicated reading room.We are currently catering to more than 10,000 students across our 15 centers based in Ahmedabad, Gandhinagar, Rajkot, Surat, Vadodara, Vallabh Vidyanagar - Anand, Borivali, Thane, Vashi, Vile Parle, Bangalore, Kanpur, Bhopal and Jaipur.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Endeavor-Kan-Lounge-255e2149-0772-41d5-a387-77f8a41f9bb1.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Endeavor-Kan-Reading-0d82ada8-ad97-4382-9704-35dd12cac89e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Endeavor-Kan-Recep-a0bf1fd3-becf-43fd-8409-695bd41871e8.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Endeavor-Kan-Class-db0ac73e-2fa0-473e-9f27-4500d2a10f64.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Endeavor-Kan-Counsel-4ef91846-bfec-4a93-9114-f3c34abb2968.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Endeavor-Kan-Lab-5f3df63f-02e3-4bb9-935e-ecd2892e083f.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/mp_12-989b320b-d7de-4f79-a08b-9afbc21e6d71.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/mp_11-0421a822-89b5-44a6-ab36-2e1e98fbec78.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/mp_13-ca75c227-b045-4a9f-b352-50d43305cafe.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/mp_14-68dc20e1-4483-47f6-af71-4f469298788b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/mp_15-9dda08b9-ea55-4c8b-a0e6-8e8eaa4554fa.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Endeavor-Kan-Lounge-255e2149-0772-41d5-a387-77f8a41f9bb1.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Endeavor-Kan-Reading-0d82ada8-ad97-4382-9704-35dd12cac89e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Endeavor-Kan-Recep-a0bf1fd3-becf-43fd-8409-695bd41871e8.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Endeavor-Kan-Class-db0ac73e-2fa0-473e-9f27-4500d2a10f64.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Endeavor-Kan-Counsel-4ef91846-bfec-4a93-9114-f3c34abb2968.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Endeavor-Kan-Lab-5f3df63f-02e3-4bb9-935e-ecd2892e083f.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/mp_12-989b320b-d7de-4f79-a08b-9afbc21e6d71.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/mp_11-0421a822-89b5-44a6-ab36-2e1e98fbec78.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/mp_13-ca75c227-b045-4a9f-b352-50d43305cafe.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/mp_14-68dc20e1-4483-47f6-af71-4f469298788b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/mp_15-9dda08b9-ea55-4c8b-a0e6-8e8eaa4554fa.jpg , ","GMAT Coaching , GRE Coaching , MBA & BBA Coaching , Online CAT Preparation Coaching , Online Test Series for Exam , Placement Training , TOEFL Coaching , XAT Entrance Coaching , "
169721,Vidhaya Clases,9427942199,,,,,,Ranjit Road,361001,jamnagar,India,,,Deepak ,Monday - Saturday: 10 AM - 7 PM,"Commerce Tuitions (11th & 12th STD) , School Tuitions for Accounts, Finance, Statistics , School Tuitions for All Subjects , 10th STD Tuitions , 9th STD Tuitions , ",,,
169722,Kasif Admani,8980009141,,,,,,Jam Nagar,361006,jamnagar,India,,,Kasif Admani,Monday - Saturday: 10 AM - 7 PM,"Engineering Tuitions , Mechanical Engineering Tuitions , Aerospace Engineering Tuitions , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , Automotive Engineering Tuitions , Civil Engineering Tuitions , Architectural Engineering Tuitions , Electrical Engineering Tuitions , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , Agricultural Engineering Tuitions , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , ",,,"Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , Chemical Engineering Tuitions , Civil Engineering Tuitions , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , Environmental Engineering Tuitions , Genetic Engineering Tuitions , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , IT & Computer Science Engineering Tuitions , Materials Science Engineering Tuitions , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Microelectronic Engineering Tuitions , Robotics Engineering Tuitions , Software Engineering Tuitions , Telecommunication Engineering Tuitions , "
169723,Advanced Education Academy,7878757557,,,,,"No. 315, 3rd Floor",Pandit Nehru Marg,361008,jamnagar,India,,,Darship,Monday - Saturday: 4 PM - 8 PM,"Spoken English Classes , Banking Tuitions , ",,,
169724,Shrushti Institute of Science,9426260333,,,,,1st Floor,Shankar Tekri,361001,jamnagar,India,,,,Monday - Saturday: 9.30 AM - 6.30 PM,"School Tuitions for Math, Physics, Chemistry , ",,,
169725,Dedicated Academy Pvt. Ltd.,0288 - 6545060, 0288 - 6545070,,,,,Khodiyar Colony,361006,jamnagar,India,,http://daplonline.in,,Monday - Saturday: 10 AM - 9 PM,"Engineering Tuitions , Mechanical Engineering Tuitions , Aerospace Engineering Tuitions , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , Automotive Engineering Tuitions , Civil Engineering Tuitions , Architectural Engineering Tuitions , Electrical Engineering Tuitions , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , Agricultural Engineering Tuitions , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , AIEEE Coaching , 10th STD Tuitions , IIT-JEE Coaching , ",,,"Automotive Engineering Tuitions , Biomechanical Engineering Tuitions , Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , CBSE Tuitions for Chemistry , CBSE Tuitions for Maths , CBSE Tuitions for Physics , Chemical Engineering Tuitions , Civil Engineering Tuitions , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , Environmental Engineering Tuitions , Genetic Engineering Tuitions , IIT-JEE Coaching , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , IT & Computer Science Engineering Tuitions , Materials Science Engineering Tuitions , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Microelectronic Engineering Tuitions , Robotics Engineering Tuitions , Software Engineering Tuitions , Telecommunication Engineering Tuitions , "
169726,Panache Academy,079304 54580,,,,,No. 211,Shyamal,380015,jamnagar,India,panache.amd@gmail.com,http://www.panacheacademy.com,Khushnum P. Avari,Monday - Saturday: 10 AM - 6 PM,"Coaching & Tuitions , Job Training , Pilot Training , Airhostess Job Training , Hotel Management Degree Colleges , Hotel Management Diploma Colleges , Hotel Management Certificate Colleges , Attitudinal & Behavioral Training , Airport Ground Staff Training , Flight Dispatcher Training , OSHA Job Training , Presentations Skills Training , Aviation Management Training , IATA UFTTA Job Training , Spoken English Classes , Personality Development Training , Cabin Crew Job Training , Aircraft Body Design Training , Mass Communication Job Training , Leadership Management Training , Aircraft Maintenance Engineering (AME) Coaching , Travel & Tourism Job Training , Diploma in Air Hostess Training , Diploma in Airport Ground Staff Training , Diploma in Flight Dispatch Operations Training , Hospitality & Retail Job Training , Diploma in Aviation Management Training , Diploma in IATA UFTTA Job Training , Language Development Coaching , Diploma in Travel & Tourism Training , Diploma in Hospitality Training , Diploma in Air Ticketing Training , ","Panache Academy, Its a word that amalgamates style with substance. It best encapsulates what we intend our students to acquire once they pass out from our academy. Because at our academy, our goal is to nurture your dreams and to provide you the skill sets necessary to transform those dreams into reality.
Our highly trained, experienced & dedicated faculty focuses on honing your skills and abilities. Our manner of teaching is modern & unique. We use extremely practical & simple methods which help a student understand and master the course. Sharpening your skills to such an extent that they act as your runway to success.
On the successful completion of our courses, students are also given assistance in their job search so that they can fulfill their aspirations.
Panach Academy is an ISO 9001-2008 Certified Institute, with its Head Office in Ahmadabad, Gujarat. Panach is the vision of Khushnum Avari, an Ex-Airhostess, Instructor and a Corporate Trainer by profession. With years of experience behind her, the main focus of Panach Academy is to introduce and create careers for students in various Industries.Our Vision: 
To create a Learning Environment, where students of today are transformed to Professionals of tomorrow.
Mission: 
To create a learning Institute, where special emphasis is laid on the growth and development of all students.
  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-15-2015%2012-37-54%20PM-fedafc3c-2c4c-45d7-a113-b9947370986e.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-15-2015%2012-38-00%20PM-6de44d67-f786-4fb0-b76c-1b79efe79abb.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-15-2015%2012-38-07%20PM-1e5aa413-2d65-45e4-bf2b-6e9001ae5fc5.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-15-2015%2012-38-17%20PM-7fc8fda6-8f3e-473a-ad9b-ec28f3d18db6.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-15-2015%2012-38-40%20PM-0507147f-9b7f-43e7-9f59-4dc48d568ca3.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-15-2015%2012-38-51%20PM-7e6a119e-b110-47d2-81d5-659ab1b503db.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-15-2015%2012-38-58%20PM-2bc21c47-ff6e-4fbb-b77b-bb0eb196c5e4.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-15-2015%2012-39-08%20PM-cf62427e-4057-4e89-8b49-1810802ea030.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-15-2015%2012-39-15%20PM-dede57d6-4be9-4b7f-8068-b83856b069cc.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-15-2015%2012-37-54%20PM-fedafc3c-2c4c-45d7-a113-b9947370986e.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-15-2015%2012-38-00%20PM-6de44d67-f786-4fb0-b76c-1b79efe79abb.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-15-2015%2012-38-07%20PM-1e5aa413-2d65-45e4-bf2b-6e9001ae5fc5.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-15-2015%2012-38-17%20PM-7fc8fda6-8f3e-473a-ad9b-ec28f3d18db6.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-15-2015%2012-38-40%20PM-0507147f-9b7f-43e7-9f59-4dc48d568ca3.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-15-2015%2012-38-51%20PM-7e6a119e-b110-47d2-81d5-659ab1b503db.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-15-2015%2012-38-58%20PM-2bc21c47-ff6e-4fbb-b77b-bb0eb196c5e4.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-15-2015%2012-39-08%20PM-cf62427e-4057-4e89-8b49-1810802ea030.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-15-2015%2012-39-15%20PM-dede57d6-4be9-4b7f-8068-b83856b069cc.png , ","Aviation Management Training , Cabin Crew Job Training , Certification programs , Daily Classes , Degree Programs , Diploma in Air Hostess Training , Diploma in Air Ticketing Training , Diploma in Airport Ground Staff Training , Diploma in Aviation Management Training , Diploma in Flight Dispatch Operations Training , Diploma in Hospitality Training , Diploma in IATA UFTTA Job Training , Diploma in Travel & Tourism Training , Diploma Programs , Evening Classes , Flight Dispatcher Training , Full time , Holiday Classes , Hospitality & Retail Job Training , Hotel Management Certificate Colleges , Hotel Management Degree Colleges , Hotel Management Diploma Colleges , IATA UFTTA Job Training , Language Development Coaching , Leadership Management Training , Mass Communication Job Training , OSHA Job Training , Part time , Personality Development Training , Pilot Training , Presentations Skills Training , Spoken English Classes , Summer Classes , Travel & Tourism Job Training , Weekend Classes , "
169727,Star Eduacation Personal Tution,8487089717,,,,,No. 301,Khambhalia Gate,361005,jamnagar,India,krishi101@gmail.com,,Kishan Prajapati ,Monday - Sunday: 7 AM - 8 PM,"Home & Private Tuitions , Biology Home Tuitions for school , Chemistry Home Tuitions for school , Physics Tuitions (11th & 12th) , Chemistry Home Tuitions 11th & 12th , Biology Home Tuitions 11th & 12th , School Tuitions for Math, Physics, Chemistry , School Tuitions for Biology , ",,,"School Tuitions for Biology , School Tuitions for Math, Physics, Chemistry , "
169728,Enlighten Professional Studies,9725522963,,,,,"No. 201/202, 2nd Floor",Khodiyar Colony,361006,jamnagar,India,bhavintax19@gmail.com,,BN Kandoriya,Monday - Saturday: 9.30 AM - 7 PM,"CMA Coaching , Chartered Accountant Coaching , ",,,
