EduID,Name,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
170272,Paramveer Defence Academy,8726254292, 8115802075,,,,"Dayal Sadan, 2nd Floor, Nawal Kishore Road",Hazratganj,226003,kanpur,India,karuneshdixit001@gmail.com,,Karunesh,Monday - Saturday: 9 AM - 6 PM,"Defence/Police Exam Coaching , CDS Exam Coaching , CPF Exam Coaching , Army Coaching , Navy Coaching , SSC Entrance Exam Coaching , Indian Air Force Exam Coaching , Sub Inspector Exam Coaching , AFCAT Coaching , SSB & NDA Coaching , ",Paramveer Defence Academy for Learning has immense experience in this business. We provide coaching for all boards. Our motto is to provide the best teaching to the students. We have a huge list of impressive success of students. |SSB & NDA Coaching SSC JE Entrance Coaching UPSC Coaching  And there is a tremendous need for the quality education to equip this population with skills to handle assignments that spring from such a growing economy like ours. Contact us for further details.  ,"http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5950-f56644f2-5dc5-4af1-b472-71beb23691e0.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/7918-716eef49-f3e6-42ea-b918-9ec451a2890d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/9066-2d82eba9-e97e-4779-8a64-1b69736e403b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1662-e5b3ea18-5c05-4a22-9a8c-a68a446be783.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5949-f6e6ddd5-d9a8-45f6-b30c-68ec12638e59.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5567-d9e083e5-a378-44ec-a47e-227353632f47.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/4132-966c151e-f388-4b45-a095-1b00e6c834b8.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/6491-1cfebe8e-34e3-4135-a0ab-9c556e403836.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5950-f56644f2-5dc5-4af1-b472-71beb23691e0.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/7918-716eef49-f3e6-42ea-b918-9ec451a2890d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/9066-2d82eba9-e97e-4779-8a64-1b69736e403b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1662-e5b3ea18-5c05-4a22-9a8c-a68a446be783.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5949-f6e6ddd5-d9a8-45f6-b30c-68ec12638e59.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5567-d9e083e5-a378-44ec-a47e-227353632f47.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/4132-966c151e-f388-4b45-a095-1b00e6c834b8.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/6491-1cfebe8e-34e3-4135-a0ab-9c556e403836.jpg , ","Navy Coaching , SSB & NDA Coaching , SSC Entrance Exam Coaching , Sub Inspector Exam Coaching , "
170273,Shield Defence Academy,0522 - 4003223, 9519441948, 9454551848,,,"2nd Floor, BEG Tower",Indira Nagar,226016,kanpur,India,SHIVAMSHUKLA1848@GMAIL.COM,http://www.shielddefenceacademy.com,Shivam Shukla,Sunday - Saturday: 9 AM - 7 PM,"Defence/Police Exam Coaching , Naval Academy Exam Coaching , CDS Exam Coaching , CPF Exam Coaching , Army Coaching , Navy Coaching , Indian Air Force Exam Coaching , AFCAT Coaching , ACC Coaching , TA Coaching , SSB & NDA Coaching , ","We are a dedicated and smart team of professionals for Defense Services Exams like NDA, CDS, AFCAT, Air Force (x/y groups), Navy and Other related Examinations. Our Team consists of highly qualified professional, who have gathered at SHIELD DEFENCE ACADEMY in Lucknow. Shield Defence Academy, Lucknow runs under the mentorship of distinguished faculties of India, so if your dream is to become an Officer in Defense Services, Join the free trial classes at Shield Defence Academy, Lucknow, today Itself.SDA - best NDA coaching in LKO, Shield Defence Academy guides students both for written examinations and SSB interviews. It has a planned process for the selection into the reputed career on defense. It also provides training on special Entry Scheme for Women. Contact us for more details.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/3-f3352377-1354-4c62-98b7-673757d25ed2.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/4-4e867fe8-69b3-423c-9927-8317d12e20c5.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5-50a3cd5c-02bb-481d-9160-4c0a467a194a.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/7-e6311d0b-2415-48b7-8d98-0454a28a01c4.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5913-a06c1fdb-b1c2-4e94-8b44-4fdcf3d2cf7a.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/2195-a62437b8-0c7c-4a88-a8ca-07d1f57f1776.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1997-bef0217a-29de-487d-80d8-598cb9908e05.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5349-48e0d2df-d0ca-4753-b826-72d183c5ffa6.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/7058-1c5a4b21-ee1e-4132-b6ad-08da283693b2.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/9925-8778e2b0-140a-4371-a2e8-d3646ad9a919.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Capture.PNG2-d984a217-3a4a-41e4-b621-a8816e4b0228.PNG , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/3-f3352377-1354-4c62-98b7-673757d25ed2.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/4-4e867fe8-69b3-423c-9927-8317d12e20c5.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5-50a3cd5c-02bb-481d-9160-4c0a467a194a.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/7-e6311d0b-2415-48b7-8d98-0454a28a01c4.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5913-a06c1fdb-b1c2-4e94-8b44-4fdcf3d2cf7a.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/2195-a62437b8-0c7c-4a88-a8ca-07d1f57f1776.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1997-bef0217a-29de-487d-80d8-598cb9908e05.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5349-48e0d2df-d0ca-4753-b826-72d183c5ffa6.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/7058-1c5a4b21-ee1e-4132-b6ad-08da283693b2.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/9925-8778e2b0-140a-4371-a2e8-d3646ad9a919.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Capture.PNG2-d984a217-3a4a-41e4-b621-a8816e4b0228.PNG , ","1 Year Program , 6 Months Program , Classroom Tuitions , Daily Classes , Holiday Classes , Indian Air Force Exam Coaching , Naval Academy Exam Coaching , Navy Coaching , Short Term , SSB & NDA Coaching , Summer Classes , TA Coaching , "
170274,NIMS,8601445588, 9839182779,,,,No. 110/206,Khyora,208012,kanpur,India,nimskanpur@yahoo.co.in,http://www.nimskanpur.com,Ram Gopal Singh,Monday - Sunday: 9 AM - 9 PM,"Actuarial Science Coaching , MCA Entrance Coaching , ","NIMS Kanpur is a team of faculties train students for all the entrance and syllabus products. Its a personalized and tailors made coaching which is given either on one to one basis or in a group. All the faculty members are well qualified and experienced in their own forte. The USP of these faculties lie in coming down to the level of the students and explaining them the content in the language which is easy for them to interpret. We, here at Mitul Gada and Associates, emphasize on the concepts and clear the chronicle misconceptions about the subject which the student is carrying in his/her mind. Our smarter approaches and shrewder methods make the subject interesting and gettable.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/12-22-2015%203-50-52%20PM-5e41ab4d-22e7-41db-819f-e5534a5090ae.png , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/12-22-2015%203-50-52%20PM-5e41ab4d-22e7-41db-819f-e5534a5090ae.png , ","1 Month Program , 1 Week Program , 1 Year Program , 2 Weeks Programs , 3 Months Program , 6 Months Program , Classroom Tuitions , Daily Classes , Evening Classes , Holiday Classes , "
170275,Niks Academy,+91 731 3368835,,,,,Rajiv Gandhi Circle,A.B. Road,452017,kanpur,India,info@niksacademy.com,http://www.niksacademy.com,Nikhil,Monday - Sunday: 2 PM - 9 PM,"Defence/Police Exam Coaching , CDS Exam Coaching , Army Coaching , Navy Coaching , AFCAT Coaching , ACC Coaching , Coast Guard Exam Coaching , SSB & NDA Coaching , ","The NIKS ACADEMY is a SSB training & personality enhancement Institute committed to youth empowerment. The Institute is located in Indore, with a sprawling campus. The uniqueness of the Institute accrues from its outdoor layout of obstacles, including all types of Leaderless Group Tasks, Command Tasks, and Group Obstacle Race & Individual Obstacles. In order to infuse realizing into training, the dimension of all these obstacles has been precisely calibrated to those existing in various SSBs. The trainer comprises of dedicated retired army officers. These highly experienced, senior Army officers have been assessors and members of Services Selection Boards for protracted period of time.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1...MOHIT-PRAJAPATIAJINKYA-KHERPRITISH-MEHTA-nggid0252-ngg0dyn-91x68-00f0w010c011r110f110r010t010-131c55ff-1c26-4660-902a-6bf0b64d6381.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/2-nggid03174-ngg0dyn-91x68-00f0w010c011r110f110r010t010-784305ad-31b8-4c5d-9582-596461bfbce6.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/3-nggid03167-ngg0dyn-91x68-00f0w010c011r110f110r010t010-5f6c4bde-486e-47cd-b1e8-3f305197f8d5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/26-jan-2012-my-photu-nggid03118-ngg0dyn-91x68-00f0w010c011r110f110r010t010-9d7ccc90-fa3a-4e95-a3db-8378ef2ea2cc.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/15072010099-nggid0223-ngg0dyn-91x68-00f0w010c011r110f110r010t010-7032aea5-f271-43f6-86df-360c3103584b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/23102010039-nggid015-ngg0dyn-91x68-00f0w010c011r110f110r010t010-a0de99cc-84f8-490d-a7e9-0bea58f073cc.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/a1-nggid03162-ngg0dyn-91x68-00f0w010c011r110f110r010t010-ef76a281-29b2-45ac-b11f-52bec42c0113.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/abts-f7589124-6bbe-4d04-82d3-a28923ddbf34.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/air1-1500x400_c2-081306f3-1639-44cd-8d81-1785dbbf9709.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/IMG_0318-nggid0239-ngg0dyn-91x68-00f0w010c011r110f110r010t010-51b553f3-a983-4cae-b996-db4ef57d9bb4.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/img1-1272d172-40a7-4bd3-9bbd-e6d0eae0162c.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/img2-8a46d71e-72ff-499c-94b6-433f6805c72d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/img3-e1cf76ed-9805-409b-a066-0201687698ea.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/navy1-1500x400_c3-85332931-be88-46ed-8464-460c45853ecb.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/navy1-1500x400_c-12-379bdb0a-3f81-41bc-b39a-13e7f8e16d32.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/nws-09b1a072-3ba7-43e6-9d9a-0885e8ed02c7.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/v-555982b1-de9b-48d1-a1b1-bf59c721af5b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1...MOHIT-PRAJAPATIAJINKYA-KHERPRITISH-MEHTA-nggid0252-ngg0dyn-91x68-00f0w010c011r110f110r010t010-131c55ff-1c26-4660-902a-6bf0b64d6381.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/2-nggid03174-ngg0dyn-91x68-00f0w010c011r110f110r010t010-784305ad-31b8-4c5d-9582-596461bfbce6.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/3-nggid03167-ngg0dyn-91x68-00f0w010c011r110f110r010t010-5f6c4bde-486e-47cd-b1e8-3f305197f8d5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/26-jan-2012-my-photu-nggid03118-ngg0dyn-91x68-00f0w010c011r110f110r010t010-9d7ccc90-fa3a-4e95-a3db-8378ef2ea2cc.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/15072010099-nggid0223-ngg0dyn-91x68-00f0w010c011r110f110r010t010-7032aea5-f271-43f6-86df-360c3103584b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/23102010039-nggid015-ngg0dyn-91x68-00f0w010c011r110f110r010t010-a0de99cc-84f8-490d-a7e9-0bea58f073cc.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/a1-nggid03162-ngg0dyn-91x68-00f0w010c011r110f110r010t010-ef76a281-29b2-45ac-b11f-52bec42c0113.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/abts-f7589124-6bbe-4d04-82d3-a28923ddbf34.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/air1-1500x400_c2-081306f3-1639-44cd-8d81-1785dbbf9709.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/IMG_0318-nggid0239-ngg0dyn-91x68-00f0w010c011r110f110r010t010-51b553f3-a983-4cae-b996-db4ef57d9bb4.JPG , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/img1-1272d172-40a7-4bd3-9bbd-e6d0eae0162c.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/img2-8a46d71e-72ff-499c-94b6-433f6805c72d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/img3-e1cf76ed-9805-409b-a066-0201687698ea.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/navy1-1500x400_c3-85332931-be88-46ed-8464-460c45853ecb.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/navy1-1500x400_c-12-379bdb0a-3f81-41bc-b39a-13e7f8e16d32.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/nws-09b1a072-3ba7-43e6-9d9a-0885e8ed02c7.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/v-555982b1-de9b-48d1-a1b1-bf59c721af5b.jpg , ","Navy Coaching , SSB & NDA Coaching , "
170276,Pahal Design,0522 - 4077691, 9648484145, 7800008813,,,"No:77,1st Floor,Halwasia Market",Hazratganj,226001,kanpur,India,lucknow@pahaldesign.com,http://www.pahaldesign.com,Abad Ali,Tuesday - Thursday: 10 AM - 6.30 PM,"Digital Art Coaching , B.Arch Coaching Classes , NIFT/NID/CEED/FDDI Training , NATA Coaching , Fashion Design Entrance Coaching , Aptitude Training , Textile Design Courses , Diploma in Fashion Designing Coaching , AIEEE Coaching , B.Com Coaching , BFIA Coaching , IIT-JEE Coaching , ","Pahal was established in 1999, by some creative and energetic people in supervision of Kiran Singh. Pahal commits itself to preparing you for the best fit with the creativity, in line with your aspiration and expectation. We promise a learning experience that you will remember for all your life. The institute seeks to provide extensive range of training in the least amount of time, with the use of the most modern techniques and facilities. In the past 17 years, 4082 students have passed through these doors to excel in varied streams of design and have made successful careers for themselves. The training at Pahal not only provides you success as an Artist but also helps you establish your career in the fields of applied design, Sculpture, Multimedia, Art Teaching, Architect, Advertising, Photography and many more.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(1)-7d52a840-a5c5-4008-beca-d35eb3e1b501.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(2)-332ee1ed-20f5-456e-89d1-9118aa83b070.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(3)-62123618-6efa-48e4-a929-e803a7cb6a7e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(4)-161484f7-dcc7-47b4-9928-4700fd7a4ff5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(5)-db9dbfd8-9234-409e-8a55-dccee7b959dc.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(6)-7bb75b09-5948-4d33-a34a-4124fd125635.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/final-47f68f7f-533d-4ba9-b0e4-ccbf0cec3cb8.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Untitled-1-Recovered-Recovered-dbaf6eda-7767-4fdd-9fae-2ec3b405e95d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(1)-7d52a840-a5c5-4008-beca-d35eb3e1b501.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(2)-332ee1ed-20f5-456e-89d1-9118aa83b070.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(3)-62123618-6efa-48e4-a929-e803a7cb6a7e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(4)-161484f7-dcc7-47b4-9928-4700fd7a4ff5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(5)-db9dbfd8-9234-409e-8a55-dccee7b959dc.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(6)-7bb75b09-5948-4d33-a34a-4124fd125635.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/final-47f68f7f-533d-4ba9-b0e4-ccbf0cec3cb8.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Untitled-1-Recovered-Recovered-dbaf6eda-7767-4fdd-9fae-2ec3b405e95d.jpg , ","1 Year Program , 6 Months Program , Classroom Tuitions , Daily Classes , Digital Art Coaching , Diploma in Fashion Designing Coaching , Fashion Design Entrance Coaching , IIT-JEE Coaching , NATA Coaching , NIFT/NID/CEED/FDDI Training , Textile Design Courses , "
170277,Pahal Design,7505080008, 7061455557,,,,"1st floor,Sri Nikunj,Khanpur,Mothi Jheel Gate Number 1",Swaroop Nagar,208002,kanpur,India,Pahal.khanpur@gmail.com,http://www.pahaldesign.com,,Tuesday - Thursday: 10 AM - 6.30 PM,"Digital Art Coaching , B.Arch Coaching Classes , NIFT/NID/CEED/FDDI Training , NATA Coaching , Fashion Design Entrance Coaching , Aptitude Training , Textile Design Courses , Diploma in Fashion Designing Coaching , AIEEE Coaching , B.Com Coaching , BFIA Coaching , IIT-JEE Coaching , ","Pahal was established in 1999, by some creative and energetic people in supervision of Kiran Singh. Pahal commits itself to preparing you for the best fit with the creativity, in line with your aspiration and expectation. We promise a learning experience that you will remember for all your life. The institute seeks to provide extensive range of training in the least amount of time, with the use of the most modern techniques and facilities. In the past 17 years, 4082 students have passed through these doors to excel in varied streams of design and have made successful careers for themselves. The training at Pahal not only provides you success as an Artist but also helps you establish your career in the fields of applied design, Sculpture, Multimedia, Art Teaching, Architect, Advertising, Photography and many more.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(1)-d1fafb89-72d6-48a7-bf43-68be7900257c.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(2)-88374081-fde6-4c5f-abf7-bbcb71d2d377.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(3)-750640de-3e5d-4d8c-a2a0-b2ea38a962cf.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(4)-0af8b7c9-520b-4a8f-b966-087878d038b9.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(5)-0ddf86a2-af21-4dd9-bc3b-844d3c781c6e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1252123%20(6)-54927e4c-66dc-4f07-bea8-0f1742ca3fb5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(1)-d1fafb89-72d6-48a7-bf43-68be7900257c.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(2)-88374081-fde6-4c5f-abf7-bbcb71d2d377.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(3)-750640de-3e5d-4d8c-a2a0-b2ea38a962cf.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(4)-0af8b7c9-520b-4a8f-b966-087878d038b9.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(5)-0ddf86a2-af21-4dd9-bc3b-844d3c781c6e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1252123%20(6)-54927e4c-66dc-4f07-bea8-0f1742ca3fb5.jpg , ","1 Year Program , 6 Months Program , Classroom Tuitions , Daily Classes , Digital Art Coaching , Diploma in Fashion Designing Coaching , Fashion Design Entrance Coaching , IIT-JEE Coaching , NATA Coaching , NIFT/NID/CEED/FDDI Training , Textile Design Courses , "
170278,Kautilya Study Circle,9415738230, 8576000076,,,,No. 112/3 ,Benajhabar Road,208012,kanpur,India,,http://www.kautilyastudycircle.org,Dr. Rajiv Mishra,,"SSC Entrance Exam Coaching , RRB Entrance Exam Coaching , UPSC Coaching , DMRC Entrance Coaching , Banking Tuitions , SBI PO Training , GPSC Coaching , ",,,"SSC Entrance Exam Coaching , UPSC Coaching , "
170279,Talent Classes,9935318232,,,,,,Sanigawan Road,208007,kanpur,India,rahulramadevi@rediffmail.com,http://www.talentclass.com,Rahul Gupta,Monday - Saturday: 9.30 AM - 9 PM,,,,
170280,Crux Academy,0512 - 3209666, 9335506888, 9026152126,,,,Birhana Road,208001,kanpur,India,cruxacademy@gmail.com,http://www.cruxworld.com,Jitesh,,"Chartered Accountant Coaching , MBA & BBA Coaching , ",,,
170281,Sam Infra Tech,7309909090, 7309078999,,,,"#117N30, 4th Floor",Kakadeo,208025,kanpur,India,gate@saminfratech.com,http://www.saminfratech.com,Pushpintra,,"Job Training , Telecom BTS & Microwave Job Training , IES Coaching , ",,,
170282,BM Classes Pvt. Ltd.,0512 - 3224000, 0512 - 3293071, 9415077590,,,#FF10,Mall Road,208004,kanpur,India,info@bmclasses.in,http://www.bmclasses.in,Vineet Sharma,,"ISC Tuitions for 11th & 12th , Economics Coaching Classes (9th & 10th STD) , Chartered Accountant Coaching , Economics Coaching Classes (11th & 12th STD) , Advanced Economics Coaching Classes (College level and above) , ",,,
170283,MCA Entrance,9453071417,,,,,No. 127/251,Kakadeo,208023,kanpur,India,nitinsaxena7@gmail.com,,Nitin Saxena,Monday - Sunday : 24 Hrs,"MCA Entrance Coaching , MCA Entrance Exam Coaching , ",,,
170284,Apostle Institute,9161707200, 9935357206,,,,No. 117/N107,Kakadeo,208025,kanpur,India,apostleinstitute@gmail.com,http://www.apostleinstitute.com,,Monday - Saturday: 10 AM - 6.30 PM,"School Tuitions for All Subjects , Vedic Maths Coaching , ",,,
170285,Jeevan Coaching Center,9838923221, 9648888860,,,,No. C-31,Sarvodaya Nagar,208005,kanpur,India,jctknp@gmail.com,,Ram Maurya,Monday - Saturday: 7 AM - 7 PM,"PGT, TGT & PRT Coaching , SSC Entrance Exam Coaching , RRB Entrance Exam Coaching , IBPS Bank Interview Coaching , Banking Tuitions , IBPS Bank Exam Coaching , ",,,
170286,Zwiss Foreign Languages,9956577232,,,,,"No. 128/1, C Block",,,kanpur,India,,,Shahnavaj,Monday - Saturday: 9.30 AM - 7 PM,"Language Training , Arabic Language Training , French Language Training , German Language Training , Italian Language Training , Japanese Language Training , Korean Language Training , Mandarin Chinese Language Training , Russian Language Training , Spanish Language Training , Urdu Language Training , Malayalam Language Training , Foreign Languages Coaching , Spoken English Classes , Language Development Coaching , ",,,"Japanese Language Training , Korean Language Training , Language Development Coaching , Malayalam Language Training , Mandarin Chinese Language Training , Russian Language Training , Spanish Language Training , Spoken English Classes , Urdu Language Training , "
170287,Pradeep Acount Classes,9839303027,,,,,Plot No. 120-807,Narainpurwa,208005,kanpur,India,,,Pradeep,Monday - Sunday: 7 AM - 7 PM,"College Tuitions for Accounts, Finance, Statistics , School Tuitions for Accounts, Finance, Statistics , Chartered Accountant Coaching , CBSE Tuitions for Maths , CBSE Accounts (11th & 12th ) Tuitions , ",,,
170288,Bright Science Coaching,9335861012,,,,,No. 53,Naubasta,208021,kanpur,India,,,Sanjay,Monday - Saturday: 4 PM - 8 PM,"School Tuitions for Math, Physics, Chemistry , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , College Tuitions for Maths , College Tuitions for Physics , College Tuitions for Chemistry , IGCSE Maths Tuitions , IGCSE Physics Tuitions , ",,,"College Tuitions for Physics , IGCSE Maths Tuitions , IGCSE Physics Tuitions , School Tuitions for Math, Physics, Chemistry , "
170289,IIT JEE Coaching Center,9336271866, 7408794305,,,,No. 21-A,Khyora,208024,kanpur,India,vishalsir.here@gmail.com,http://www.dotnetcomputers.org,Vishal Srivastava,Monday - Saturday: 8 AM - 8 PM,"Home & Private Tuitions , GATE Coaching , GATE Chemical Engineering Coaching , GATE Coaching for Other Subjects , IIT-JEE Home Tuitions  , Accounts Home Tutors for XI-XII , MCAT Home Tuitions , IIT Engineering Entrance Coaching , ISC Tuitions for 11th & 12th , ICSE English Tuitions , ICSE Hindi Tuitions , IIT HSEE Coaching , ICSE Maths Tuitions , ICSE Physics Tuitions , ICSE Chemistry Tuitions , ICSE Biology Tuitions , 10th STD Tuitions , IIT-JEE Coaching , 9th STD Tuitions , ",,,"ICSE Biology Tuitions , ICSE Chemistry Tuitions , ICSE English Tuitions , ICSE Hindi Tuitions , ICSE Maths Tuitions , ICSE Physics Tuitions , IIT Engineering Entrance Coaching , IIT HSEE Coaching , IIT-JEE Coaching , IIT-JEE Home Tuitions  , ISC Tuitions for 11th & 12th , MCAT Home Tuitions , "
170290,Dotnet Computers,7376839706, 9336271866,,,,No. 21A,Khyora,208025,kanpur,India,,http://www.dotnetcomputers.org,Vishal,,"GATE Coaching , GATE Biotechnology Coaching , GATE Civil Engineering Coaching , GATE Chemical Engineering Coaching , GATE Computer Science Coaching , GATE Chemistry Coaching , GATE Mathematics Coaching , GATE Physics Coaching , GATE Electronics Engineering Coaching , GATE Electrical Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mechanical Engineering Coaching , GATE Production Engineering Coaching , GATE Industrial Engineering Coaching , GATE Coaching for Other Subjects , MCA Entrance Coaching , JEE Advanced Coaching , IIT-JEE Coaching , IES Coaching , ",,,"GATE Computer Science Coaching , GATE Electrical Engineering Coaching , GATE Electronics Engineering Coaching , GATE Industrial Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mathematics Coaching , GATE Mechanical Engineering Coaching , GATE Physics Coaching , GATE Production Engineering Coaching , IES Coaching , IIT-JEE Coaching , JEE Advanced Coaching , MCA Entrance Coaching , "
