EduID,Name,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
196078,Taught To Teach Music School Society,0832 - 2413948, 0832 - 2415046,,,,"#5, Ground Floor",Bella Vista,403521,goa,India,,,,,"Enterprise Training , Home & Private Tuitions , Big Data Analytics Online Training , Engineering Tuitions , Law Entrance Coaching , Home Tutors for Class I-V , R Analytics Online Training , Mechanical Engineering Tuitions , SET Entrance Coaching , Aerospace Engineering Tuitions , Home Tutors for Class VI-X , B.Com Home Tutors , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , B.Sc Home Tutors , BE Home Tuitions , Automotive Engineering Tuitions , Civil Engineering Tuitions , Biology Home Tuitions for school , Chemistry Home Tuitions for school , Architectural Engineering Tuitions , Electrical Engineering Tuitions , Hindi Home Tuitions , English Home Tuitions for school , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , Physics Home Tuitions for school , Economics Home Tuitions , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , BBA Home Tuitions , MBA Home Tuitions , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , ICWA Home Tuitions , MCA Home Tuitions , Agricultural Engineering Tuitions , Foreign Languages Coaching , GMAT Private Tuitions , CA Home Tuitions , Maths Home Tuitions for school , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , CAT Coaching , IIT Engineering Entrance Coaching , ",,,"B.Com Home Tutors , B.Sc Home Tutors , Banking Tuitions , BBA Home Tuitions , BE Home Tuitions , Bioinformatics Training , Biology Home Tuitions for school , Biomechanical Engineering Tuitions , Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , CA Home Tuitions , CAT Coaching , Chartered Accountant Coaching , Chemical Engineering Tuitions , Chemistry Home Tuitions for school , Civil Engineering Tuitions , College Tuitions for Accounts, Finance, Statistics , College Tuitions for Chemistry , College Tuitions for Maths , College Tuitions for Physics , Economics Home Tuitions , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , English Home Tuitions for school , Environmental Engineering Tuitions , Foreign Languages Coaching , Genetic Engineering Tuitions , GMAT Coaching , GMAT Private Tuitions , GRE Coaching , Handwriting, Spelling & Reading Classes , Hindi Home Tuitions , Home Tutors for Class I-V , Home Tutors for Class VI-X , IAS Entrance Coaching , ICWA Home Tuitions , IIT Engineering Entrance Coaching , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , IT & Computer Science Engineering Tuitions , Mass Communication Training , Materials Science Engineering Tuitions , Maths Home Tuitions for school , MBA & BBA Coaching , MBA Home Tuitions , MCA Home Tuitions , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Medical Entrance Coaching , Microelectronic Engineering Tuitions , Music & Dance & Arts Classes , NIFT/NID/CEED/FDDI Training , Physics Home Tuitions for school , R Analytics Online Training , Robotics Engineering Tuitions , SAT Coaching , School Tuitions for Accounts, Finance, Statistics , School Tuitions for All Subjects , School Tuitions for Math, Physics, Chemistry , SET Entrance Coaching , Software Engineering Tuitions , Spoken English Classes , Spoken Hindi Classes , Telecommunication Engineering Tuitions , Tuitions for College Subjects , "
196079,EDSTAR - A Unit of WLC College,0832 - 6711000, 9311260720,,,,,Porvorim,403724,goa,India,infoedstar@gmail.com,http://www.edstarindia.com,Tazeen,Monday - Saturday: 9:00 am – 6:00 pm,"Big Data Analytics Online Training , R Analytics Online Training , GRE Coaching , SAT Coaching , GMAT Coaching , ","EDSTAR - A Unit of WLC College, set up in the year 2005 is a brand promoted by WLC College is one of the leading names in the field of Professional Education. It is supported by well qualified professionals and education experts and works towards guiding Indian Students in their admission requirements for overseas study. Not only have we trained students in admission tests but also helped over 2000 students set their foot in the University of their choice by means of our personalized coaching and counseling services through 16 major locations across the country major Cities being Delhi, Bangalore, Mumbai, Kolkata, Pune etc. Personalized attention, error free applications and wide network are some of the highlights of our coaching and counseling services. We believe that a student must be guided appropriately before he plans his career in a specific stream. Our pool of well trained staff and faculty ensure that the students get satisfactory solutions to their queries, even if that meant, extra working hours. Branching out of a prestigious institution like WLC College lends a professional quotient to our entire team. EDSTAR quality standards are among the best in India. We are committed to quality assurance and up gradation of syllabus through rigorous research methodology, feedback from students and our partnering Universities around the world.  ",,
196080,WLC College India,0832 - 6711000, 0832 - 6450391, 9971557051,,,3rd Floor,Porvorim,403001,goa,India,goa@wlci.in,,Warinder,Monday - Saturday: 8:00 am - 6:00 pm,"Coaching & Tuitions , B.B.A. Colleges , B.B.M. Colleges , M.B.A. Colleges , Mass Communication Training , MBA & BBA Coaching , ","WLCI  The InstitutionWLCI is not just another brick and mortar institution. It is an idea, a way of being. Ever since our inception in 1996 WLCI has aimed to be the leading professional training provider for young people across India. Today we are proud to say we have not only surpassed that objective but also achieved a whole lot more. What started from a single campus in Delhi has now expanded to over 30 locations across the Indian subcontinent; making us one of the largest professional training institutions of the region. Today we have campuses in cities such as Mumbai, Bangalore, Hyderabad, Pune, Chennai, New Delhi, Nodia, Kolkata, Jaipur, Luck now, Nagpur, Vishakapatnam, Goa, Vijawada, Varanasi, Indore, Udaipur, Jammu, Nasik, Bhubaneswar, Ahmedabad, Vadodra, Srinagar, Hubli, Chandigarh, Shimla, Aurangabad and Kathmandu. Across all these campuses students get access to the same high-class academic and professional training that sets them apart from their peers in other institutions. Our first programmes were in the area of business; however through increased interface with our industry partners and looking at global demand and supply needs we started providing training in creative areas such as Fashion, Advertising and Graphic Design and Media as well. Right from our inception we have always kept ourselves ahead by constantly innovating around areas that would help our students stand out from the crowd. Our biggest achievement till date is the Traineeship System, which has been running successfully since the year 1999. With the cooperation of our industry partners, all our graduate students undergo a traineeship along with their academic training and get a direct insight into their area of specialization while being mentored by an industry professional and earning an attractive stipend as well. No other institution in India offers such a program to its students. WLCI is the perfect place for you to grow  academically, professionally and personally! Full Time Courses for Graduates:Business Management Marketing/Finance & Human resources (Post Graduate Level)Fashion Technology(Post Graduate Level) Visual Communication (Post Graduate Level)Mass Communication (Post Graduate Level)Full Time Courses for XII:Business Management Marketing/Finance & Human Resources (Under Graduate Level)Fashion Technology(Under Graduate Level) Advertising & Graphic Designing(Under Graduate Level)Media (Under Graduate Level)Part Time Professional Courses: Management, specialization Marketing, Finance and Human Resources and Creative  Fashion, Advertising and Graphic Design and Media for Graduates and XII  ",,
196081,Camroon De India,0832 - 2260169, 0832 - 2260607, 9822126180,,,,Mapusa,403507,goa,India,,,Satish Madgauker,,"Orchestra & Music Organisers , Coaching & Tuitions , Job Training , ",,,
196082,Alpha Tutorials,0832 - 2738163, 9822484673,,,,,Margao,403601,goa,India,,,,,,,,
196083,Cookery Cum Bakery Course,0832 - 2734589,,,,,#385,Margao,403601,goa,India,,,Berta Pereira,,,,,
196084,Jacques Musical,0832 - 2518354,,,,,,Vasco,403802,goa,India,,,V Jacques,,"Dance Classes , CD Rom Conversion Dealers , Musical Instruments , Coaching & Tuitions , Job Training , ",,,
196085,Music Classes,9822137298,,,,,,Panjim,403001,goa,India,,,,,"Coaching & Tuitions , Job Training , ",,,
196086,N E Diniz Music Institute,0832 - 2738645, 9850459507,,,,,Madgaon,403602,goa,India,,,N E Diniz,,"Orchestra & Music Organisers , Coaching & Tuitions , ",,,
196087,Helen O`grady,9822132182,,,,,,Old Goa,403402,goa,India,,,Deepak Khetan,,,,,
196088,Icfai University,0832 - 2732094, 0832 - 2735524,,,,,Margao,403601,goa,India,,,Fernandes,,,,,
196089,Labella Tailoring Institute,0832 - 2519068,,,,,,Panjim,403001,goa,India,,,,,"Coaching & Tuitions , ",,,
196090,Cooking Classes,0832 - 2223673,,,,,,Panjim,403001,goa,India,,,,,,,,
196091,Vinray Knowledge Centre,0832 - 2462475, 0832 - 2710688, 9823400097,,,,Tonca,403002,goa,India,,,Vinay Raykar,,,,,
196092,Ims Learing Centre,0832 - 6643852, 0832 - 3290425,,,,,Panjim,403001,goa,India,,,Vishal Agarwal,,,,,
196093,Career Forum,0832 - 2462489,,,,,,Panjim,403002,goa,India,,,Dr. Vinay Raikar,,"Coaching & Tuitions , Job Training , ",,,
196094,maxxcel learning centre,0832 - 6643852, 9823374330, 7507930786,,,"No. 106, 1st Floor",Panaji,403001,goa,India,maxxcel.edu@gmail.com,http://www.maxxcel.in,Shyam Manavat,Monday - Saturday: 9 AM - 8 PM,"Big Data Analytics Online Training , R Analytics Online Training , CAT Coaching , Medical Entrance Coaching , MBA & BBA Coaching , GMAT Coaching , MCA Entrance Coaching , AIEEE Coaching , AMIE Coaching , XAT Entrance Coaching , ",,,"MCA Entrance Coaching , Medical Entrance Coaching , R Analytics Online Training , XAT Entrance Coaching , "
196095,LN Khandeparkar,0832 - 2255025, 9422443783,,,,"Shop #B2, 2nd Floor",Mapusa,403507,goa,India,,,Laxman,,"2nd Year PUC Coaching , 1st Year PUC Coaching , 10th STD Tuitions , 9th STD Tuitions , ",,,
196096,Geebee Education,0832 - 6655197, 9823210023,,,,"No. L 36 - 38, 4th Floor",Panaji,403001,goa,India,,http://www.geebeeworld.com,Rochelle,Monday - Saturday: 10 AM - 6 PM,"Coaching & Tuitions , Big Data Analytics Online Training , R Analytics Online Training , USA Education Consultants , UK Education Consultants , Australia Education Consultants , Canada Education Consultants , New Zealand Education Consultants , Singapore Education Consultants , ",,,"UK Education Consultants , USA Education Consultants , "
196097,Kamaxi Recruitment & Training Pvt. Ltd.,0832 - 6481878, 0832 - 2731994, 0832 - 2731997,,,,Margao,403601,goa,India,parikshit@kamaxi.com,http://www.kamaxi.com,,Monday - Saturday: 9.30 AM - 5.30 PM,"Placement Training , ",,,
196098,Exoctica Training Centre,0832 - 2735692, 9823947396,,,,2nd Floor,Salcete,403731,goa,India,,,,Monday - Saturday: 9 AM - 8 PM,"Corporate Training Providers , Spoken English Classes , Soft Skills Training , Spoken English Training (Corporate) , ",,,
196099,Aryaan Study Circle,0832 - 2220122,,,,,Plot No. 14&14A,Salcete,403602,goa,India,,http://aryaanstudycirclehs.com,Supriya,Monday - Sunday: 2 PM - 8 PM,"School Tuitions for Math, Physics, Chemistry , College Tuitions for Maths , 10th STD Tuitions , 9th STD Tuitions , ",,,
196100,Goa Edutech,0832 - 6514096, 9545477884,,,,5th Floor ,Panjim,403001,goa,India,,,,Monday - Sunday: 9 AM - 6 PM,"Chartered Accountant Coaching , ",,,
196101,IMS CAT Centre,0832 - 6530767,,,,,"No. 12, 1st Floor",Ponda,403401,goa,India,,,,Monday - Saturday: 9.30 AM - 6 PM ( Lunch: 1.30 PM - 2.30 PM ),"CAT Coaching , ",,,
196102,Vinray Coaching Center,0832 - 2255776,,,,,4th Floor,Mapusa,403507,goa,India,,http://www.vinray.com,Sandhya,Monday - Saturday: 10 AM - 6.30 PM,"IIT Engineering Entrance Coaching , AIEEE Coaching , IIT-JEE Coaching , ",,,
196103,Eurolingua Institute,0832 - 6655918, 9890288324,,,,3rd Floor,Panjim,403001,goa,India,,,Waheeda Shaikh,Monday - Friday: 9 AM - 5.30 PM,"Spoken English Classes , ",,,
196104,Sylvia Menezes,0832 - 2771684,,,,,House 3-F,Salcete,403708,goa,India,,,,Monday - Saturday: 9 AM - 7 PM ( Lunch: 12.30 PM - 3.30 PM ),"Language Training , Arabic Language Training , French Language Training , German Language Training , Italian Language Training , Japanese Language Training , Korean Language Training , Mandarin Chinese Language Training , Russian Language Training , Spanish Language Training , Urdu Language Training , Malayalam Language Training , Spoken English Classes , ",,,"Korean Language Training , Malayalam Language Training , Mandarin Chinese Language Training , Russian Language Training , Spanish Language Training , Spoken English Classes , Urdu Language Training , "
196105,Business Excellence Institute Pvt. Ltd.,8867571498, 7795342711,,,,,Goa Shipyard,403801,goa,India,sulekha@beiglobal.org,http://www.beiglobal.org,Srinivasarao Kanneganti,All days: 24 hours,"Coaching & Tuitions , Job Training , Corporate Training Providers , Software Development Services , ISO Consultants , Management Consultants , Administration Training , Computer Networking Training , Content Management Software Training , Database Training , Enterprise Training , Microsoft Training , Mobile Development Training , Multimedia & Design Training , Oracle Training , Programming Languages Training , Project Management Certification Training , Software Tools Training , Software Testing Training , Web Technologies Training , Six Sigma Certification Training , Information Security Management Training , Cloud Computing Training , Primavera Training , Oracle BPM Training , ISO 9001:2008 Quality Management Consultancy Services , Basic Software Testing Training , Web Designing Training , BackTrack Training , Red Hat Cloud Training , Basic Primavera Training , Kali Linux Training , Advanced Software Testing Training , ISO 9001:2008 Implementation Consultancy Services , Documentum Training , C, C++ Training , Oracle ADF Training , Corporate Job Consultants , Oracle OAF Training , Mobile Application Testing Training , ISO 9001:2008 Internal Auditor Consultancy Services , Web Application Security Training , Prince2 Certification Training , Network Security Training , Automation Testing Training , ISMSConsultancy Services ISO/IEC 27001:2013 , Microsoft Certified Applications Developer (MCAD) Training , Oracle Finance Training , Oracle Certification Training , ISO 14001 Environmental Management Consultancy Services , Java & J2EE Training , DBA Mainframe Training , PMP Certification Training , Java Script Training , BS OHSAS 18001 Occupational Health and Safety Consultancy Services , ","Business Excellence Institute Private Limited (BEI) is a Global Management Consulting, Training, Assessment and Certification Services Provider for organizations worldwide with a mission to promote excellence in the organizations for the benefit of society. BEI provides services to corporate as well as individuals for excellence all over the world includes research, consulting, training, assessment and certification.The vision of our institute is to empower one million business leaders and organizations truly succeed in their business ventures to create wealth for the society and support professionals all through their careerBEI Trainers: All our Quality trainers are MBB from ISI, ASQ or MNC companies having more than 12 years experience and all our Project Management trainers are certified PMP or PGMP having more than 10 years experienced in MNC companies.BEI provides independent international personnel certification as per ISO 17024 standards which is valid worldwide. Choose your certification and build a successful career
BEI provides training in the areas of Six Sigma, Project Management (PMP0, PISO, HR, Finance, Leadership, Marketing, & Business Communication. Contact us for further details @ 7795342711 & 8123219356.  ",,"Banking Training , Basic Primavera Training , Basic Software Testing Training , BS OHSAS 18001 Occupational Health and Safety Consultancy Services , Business Continuity Planning Training , Business Process Management Training , C, C++ Training , Call Center & BPO Job Training , Call Center & BPO Training , Chartered Financial Analyst (CFA) Coaching , Computer Hardware Job Training , Corporate Accent Training , Corporate Communication Skills Training , Corporate Competency Training , Corporate Computer Training , Corporate Finance Training , Corporate Job Consultants , Corporate Outbound Training , Corporate Outsource Training , Corporate Visual Communication Training , CSQA (Certified Software Quality Analyst) Training , CSTE (Certified Software Test Engineer) Training , DBA Mainframe Training , Documentum Training , HR Training , Import & Export Job Training , IMS Job Training , Interpersonal Skills Training , ISMSConsultancy Services ISO/IEC 27001:2013 , ISO 13485 Consultancy Services , ISO 14001 Environmental Management Consultancy Services , ISO 14064-1:2006 Awareness & Implementation , ISO 22000 Food Safety management Consultancy Services , ISO 22301 Business Continuity Management Consultancy Services , ISO 50001 Energy Management Consultancy Services , ISO 9001:2008 Implementation Consultancy Services , ISO 9001:2008 Internal Auditor Consultancy Services , ISO 9001:2008 Quality Management Consultancy Services , ISO/IEC 20000 IT Service Management Consultancy Services , IT Infrastructure Library (ITIL) Training , Java & J2EE Training , Java Script Training , JSP Training , Kali Linux Training , Language Lab Training , Leadership Management Training , Lean CMMI Evaluation Software , Management Skills Training , Manual Testing Training , MBA & BBA Coaching , MCA Entrance Coaching , Merchandising & Retail Course , Microsoft Certified Applications Developer (MCAD) Training , Mobile Application Testing Training , MS Project Training , Multimedia & Animation Training , Network Security Training , NLP Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , Personality Development Training , PMP Certification Training , Prince2 Certification Training , Project Management Certification Training , Quality & Security Management Training , Red Hat Cloud Training , Resume Writing Services , Sales Skill Training , Selling Skills Training , Six Sigma Black Belt Training , Six Sigma Green Belt Training , SMS & Email Marketing Software , Soft Skills Training , Software Engineering Training , Software Engineering with UML Training , Spoken English Training (Corporate) , Spoken Hindi Training (Corporate) , Stock Market Training , Stress Management Training , Taxation Training , Team Building Training , Time Management Training , Train the Trainer , Voice Modulation Training , Web Application Security Training , Web Designing Training , "
196106,T.E.S.,0471 - 2444402, 9387839871,,,,"67, Vrindavan Gardens, Pattam, Trivandrum -695004",,,goa,India,vallaths.tes@gmail.com,http://www.vallathstes.co.in,Kalyani Vallath,All days: 10:00 am - 4:00 pm,"UGC Net Coaching , UGC Net Management Coaching , UGC Net HR Coaching , UGC Net Commerce Coaching , CSIR UGC Net Exam Coaching , UGC Net Economics Coaching , UGC Net History Coaching , ","A complete in-depth free counseling on one to one basis for students to chart out their career path for education abroad, right from institution selection to taking the flight. We are one of the best Institutes providing Training for UGC NET & JRF, SET/SLET, Commonwealth Literature, British Literature, American Literature, Indian Writing in English, Structuralism, Poststructuralism, Postmodernism, Postcolonialism, Ecocriticism, ELT, Personality Development & Public Speaking, Lectureship Exam, English Literature, Civil Service English Main, Interview Training and Soft Skill Training. Kindly contact us for further details.  ",,
196107,Institute of Engineering,0832 - 2463746,,,,,2nd Floor,Caranzalem,403002,goa,India,,http://www.amiestudycircle.com,,,"Engineering Tuitions , Mechanical Engineering Tuitions , Aerospace Engineering Tuitions , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , Automotive Engineering Tuitions , Civil Engineering Tuitions , Architectural Engineering Tuitions , Electrical Engineering Tuitions , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , Agricultural Engineering Tuitions , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , ",,,"Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , Chemical Engineering Tuitions , Civil Engineering Tuitions , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , Environmental Engineering Tuitions , Genetic Engineering Tuitions , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , IT & Computer Science Engineering Tuitions , Materials Science Engineering Tuitions , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Microelectronic Engineering Tuitions , Robotics Engineering Tuitions , Software Engineering Tuitions , Telecommunication Engineering Tuitions , "
196108,Edstar,9953960900,,,,,,,,goa,India,infoedstar@gmail.com,http://www.edstarindia.com,Punam,Monday - Saturday: 9:00 am - 6:30 pm,"Big Data Analytics Online Training , R Analytics Online Training , GRE Coaching , SAT Coaching , GMAT Coaching , ","Edstar, set up in the year 2003 is a leading name in the field of Overseas Education. We operate through our network of 15 self-owned offices across India, and one in Kathmandu, Nepal. Each office is supported by well qualified professionals and education experts and works towards guiding Indian students in their admission requirements for overseas study.
Not only have we trained students in admission tests but have also helped over 2000 students set foot in a University of their choice across the world by means of our personalized coaching and counseling services through our locations across the country - major cities being Delhi, Bangalore, Mumbai, Kolkata, Pune etc. Backed by the expertise and strong industry connections of WLC College, our students have also found suitable placements with ease while still studying in foreign countries.
Be it Engineering, Medicine, Bio-technology, Law, Business Management, Fashion, Media, Art and Design or Hospitality to name a few, our end to end services have the best partners for studying in any destination overseas. Our major partners are spread mostly in UK, USA, New Zealand, Australia, Germany and Canada.
Thousands of satisfied and successful students bear testimony to the quality of our service and the missionary zeal of our consultants.
Not surprisingly, our students have landed in the most prestigious universities for the most sought after courses. This is further certified by the fact that the number of students availing our services is increasing with each passing day. Our reliability ensures flawless admission process and total satisfaction not only for the students but also for the partnering Universities.  ",,
196109,Intraword,0265 - 3067199, 0265 - 3074883, 9016527086, 9723815238,,"No. 136, VIP Road",Karelibaug,390018,goa,India,info@intraword.com,http://www.intraword.com,Vikash Jha,Monday - Sunday: 8.30 AM - 8 PM,"Translators & Interpreters , Spoken English Classes , German Language Translators , Spanish Language Translators , French Language Translators , Italian Language Translators , Chinese Language Translators , Japanese Language Translators , Russian Translators , Tamil Language Translators , Portuguese Language Translators , Korean Language Translators , Dutch Language Translators , Malaysian Language Translators , IELTS Coaching , English Language Translators , Hindi Language Translators , Arabic Language Translators , Marathi Translators , Sanskrit Translations , Gujarati Language Translators , Oriya Language Translators , Nepali Language Translators , Bengali Language Translators , Urdu Language Translators , Malayalam Language Translators , Telugu Language Translators , Punjabi Language Translators , Kannada Language Translators , ","Intraword, a comprehensive language services provider company, is specialized in various aspects of language services like Foreign language training, translation, interpretation, English and soft skill training and Market research. With unique and innovative services coupled with dynamic and dedicated team, we at Intraword aimed to help every individual and corporate organization to develop their language skill and personality.We offer enormous services like foreign language training, Translation, Interpretation, soft skill training and market research to enhance your skill to achieve great height in career or to improve business expansion. Knowing more language and outstanding personal skill can bring infinite opportunity to start or advancement of your present career.Owing to long years of experience, perfect hiring of instructor, their dedication, we offers competent and professional language training along with translation, interpreter, soft skill training and market research services to our learners. The atmosphere at Intraword is absolutely relaxing, calming and work oriented. Our sincere, motivated and talented instructors put their every feasible effort to teach their learner in an exceptional way. They have come from varied background whose experience is channeled into conferring innovative and excellent services.In our foreign language training programs, students develop their skills in listening, speaking, reading and writing in their language of choice in a proficient manner. We serve language training and interpreter services for all popular international languages like French, Chinese, German, Italian, Spanish, Portuguese and etc.Translation services in Vadodara are designed for all International and regional languages. This engages the learners in the global exchange of ideas and facilitates intercultural communication.Besides offering complete banquet of language services, we also offer soft skill services in order to improve your personality building. Personality development is an important to enhance your talent to face the world of challenge.Our soft skill training programs includes services like Personality Development, Self Development, Anger Management, Self Confidence, Communication skill, Conflict resolution, Thinking & problem solving skill, Leadership skills, Time Management, and many more. Another service of Market research has also been added to our organization to offer authentic and accurate research services to the organization.  ","http://yellowpages.sulekha.com/photos/2938603/Image1.jpg , http://yellowpages.sulekha.com/photos/2938603/Image2.jpg , http://yellowpages.sulekha.com/photos/2938603/Image3.jpg , http://yellowpages.sulekha.com/photos/2938603/Image4.jpg , http://yellowpages.sulekha.com/photos/2938603/Image5.jpg , http://yellowpages.sulekha.com/photos/2938603/Image1.jpg , http://yellowpages.sulekha.com/photos/2938603/Image2.jpg , http://yellowpages.sulekha.com/photos/2938603/Image3.jpg , http://yellowpages.sulekha.com/photos/2938603/Image4.jpg , http://yellowpages.sulekha.com/photos/2938603/Image5.jpg , ","French Language Translators , German Language Translators , Gujarati Language Translators , Hindi Language Translators , IELTS Coaching , Italian Language Translators , Japanese Language Translators , Kannada Language Translators , Korean Language Translators , Malayalam Language Translators , Malaysian Language Translators , Marathi Translators , Nepali Language Translators , Oriya Language Translators , Portuguese Language Translators , Punjabi Language Translators , Russian Translators , Sanskrit Translations , Spanish Language Translators , Spoken English Classes , Tamil Language Translators , Telugu Language Translators , Urdu Language Translators , "
196110,Easy Reach Management Consultants,9960587985, 9823883425,,,,"No. 2, 2nd Floor",Mapusa,403507,goa,India,easyreach@rediffmail.com,http://www.easyreachhr.com,Suvidnya,Monday - Saturday: 8 AM - 8 PM,"Coaching & Tuitions , Corporate Job Consultants , Financial Service Job Vacancies , FMCG Job Vacancies , Aviation Industry Job Vacancies , Spoken English Classes , ",,,
196111,Kala Academy,0832 - 2420454,,,,,,Panjim,403001,goa,India,,,,,"Music & Dance & Arts Classes , ",,,
196112,Omsai Net English Literature,8400439635,,,,,"Khurram Nagar, Rohtas Apartments, Lucknow - 226003",,,goa,India,net.eng126@gmail.com,,Aggarwal,Monday - Sunday : 24 Hrs,"UGC Net Coaching , UGC Net Management Coaching , UGC Net HR Coaching , UGC Net Commerce Coaching , CSIR UGC Net Exam Coaching , UGC Net Economics Coaching , UGC Net History Coaching , ","Our motto has always been timely service, best quality and optimum cost. We provide training for UGC Net Coaching. We are in touch with our customers through quality, performance, service and assistance. Bringing the best of value to our customers, we also care as much about our customers. We value the trust and beliefs vested in us by our clients and professional contacts and provide a dedicated service with an honest and direct approach in all our dealings. Contact us for further details.  ",,
196113,Baggit,0832 - 2427707,,,,,No. 1,Panjim,403001,goa,India,,,,,,,,
196114,Quadros Maths Classes,0832 - 2714525, 9370568515,,,,"No. 4, Ground Floor",Margao,403601,goa,India,ciprianoquadros@gmail.com,,Cipriano,Monday - Saturday: 3 PM - 6.30 PM,"CBSE Tuitions for Maths , ",,,
196115,Rao Aquem Tutions Classes,0832 - 2858255,,,,,No. 606/B ,Raia,403720,goa,India,,,,Monday - Saturday: 3 PM - 9 PM,"Big Data Analytics Online Training , R Analytics Online Training , Chartered Accountant Coaching , Banking Tuitions , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , Language Development Coaching , ",,,"Language Development Coaching , R Analytics Online Training , "
196116,Rajmane Tuition Classes,9822160593,,,,,No. 401/2,Bardez,403521,goa,India,,,,Monday - Saturday: 9 AM - 8.30 PM,"Home & Private Tuitions , Home Tutors for Class I-V , Home Tutors for Class VI-X , B.Com Home Tutors , B.Sc Home Tutors , BE Home Tuitions , Biology Home Tuitions for school , Chemistry Home Tuitions for school , Hindi Home Tuitions , English Home Tuitions for school , Physics Home Tuitions for school , Economics Home Tuitions , BBA Home Tuitions , MBA Home Tuitions , ICWA Home Tuitions , MCA Home Tuitions , GMAT Private Tuitions , CA Home Tuitions , Maths Home Tuitions for school , 10th STD Tuitions , ",,,"Biology Home Tuitions for school , CA Home Tuitions , Chemistry Home Tuitions for school , Economics Home Tuitions , English Home Tuitions for school , GMAT Private Tuitions , Hindi Home Tuitions , Home Tutors for Class I-V , Home Tutors for Class VI-X , ICWA Home Tuitions , Maths Home Tuitions for school , MBA Home Tuitions , MCA Home Tuitions , Physics Home Tuitions for school , "
196117,Samir Tuitions,0832 - 2742623,,,,,,Fatorda,403602,goa,India,,,Sameer,Monday - Saturday: 9 AM - 8 PM,"Physics Tuitions (11th & 12th) , School Tuitions for Math, Physics, Chemistry , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , College Tuitions for Maths , College Tuitions for Physics , College Tuitions for Chemistry , ",,,"College Tuitions for Physics , Physics Tuitions (11th & 12th) , School Tuitions for Math, Physics, Chemistry , "
196118,Pai Coaching Classes,0832 - 2766697, 9822162445,,,,No. 159,Margao,403707,goa,India,sudeshpai71@gmail.com,,Sudesh Pai,Monday - Saturday: 9 AM - 9 PM,,,,
196119,Triumphant Institute of Management Education Pvt. Ltd.,0832 - 6514248, 8087008942,,,,No. 204,Panjim,403001,goa,India,,http://www.time4education.com,Vivek,Monday - Saturday: 10 AM - 6.30 PM,"GATE Coaching , Engineering Tuitions , Common Management Aptitude Test (CMAT) Coaching , CAT Coaching , SAT Coaching , Banking Tuitions , MBA & BBA Coaching , MCA Entrance Coaching , IIT-JEE Coaching , ",,,"MCA Entrance Coaching , SAT Coaching , "
196120,Spacer Tutorial,7769092192,,,,,,Margao,403721,goa,India,partho.sharma@yahoo.co.in,,Partho Sharma,Monday - Saturday: 3 PM - 9 PM,"Computer Science Tuitions (11th & 12th STD) , School Tuitions for All Subjects , 10th STD Tuitions , ",,,
